Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2021-06-01,45800,1200,2.69,44800,46100,44400,109382,4971473700,5.622E+11,12275111
2021-05-31,44600,-800,-1.76,45400,45600,44500,57476,2575353950,5.4747E+11,12275111
2021-05-28,45400,-350,-0.77,45750,45750,45050,46797,2120283900,5.5729E+11,12275111
2021-05-27,45750,700,1.55,45150,45850,44350,85893,3879541950,5.61586E+11,12275111
2021-05-26,45050,1550,3.56,43750,45850,43700,156122,7054955800,5.52994E+11,12275111
2021-05-25,43500,350,0.81,43300,44400,43300,56259,2460221350,5.33967E+11,12275111
2021-05-24,43150,-1350,-3.03,44200,44450,43150,50289,2195976650,5.29671E+11,12275111
2021-05-21,44500,200,0.45,44950,46000,44300,139328,6274447700,5.46242E+11,12275111
2021-05-20,44300,1000,2.31,43050,46550,42900,289772,13025628950,5.43787E+11,12275111
2021-05-18,43300,350,0.81,43000,43650,42950,40587,1756085000,5.31512E+11,12275111
2021-05-17,42950,-150,-0.35,43900,43900,42950,77503,3354370250,5.27216E+11,12275111
2021-05-14,43100,100,0.23,42800,43300,42000,73256,3127526050,5.29057E+11,12275111
2021-05-13,43000,-400,-0.92,42550,43150,41350,153295,6451272050,5.2783E+11,12275111
2021-05-12,43400,-300,-0.69,43700,45200,43000,106759,4689465050,5.3274E+11,12275111
2021-05-11,43700,-1900,-4.17,45900,45900,43250,135994,6018127500,5.36422E+11,12275111
2021-05-10,45600,-950,-2.04,46600,46900,45550,83517,3837491450,5.59745E+11,12275111
2021-05-07,46550,1500,3.33,45750,46850,44500,154654,7116277000,5.71406E+11,12275111
2021-05-06,45050,1450,3.33,44100,45750,43600,170675,7675690000,5.52994E+11,12275111
2021-05-04,43600,1450,3.44,42050,44100,41750,137749,5919812750,5.35195E+11,12275111
2021-05-03,42150,-1450,-3.33,43300,44450,42150,124684,5393168350,5.17396E+11,12275111
2021-04-30,43600,-1400,-3.11,44500,45500,43000,182468,8026762400,5.35195E+11,12275111
2021-04-29,45000,-1500,-3.23,46500,46600,45000,155863,7105806900,5.5238E+11,12275111
2021-04-28,46500,-2200,-4.52,48700,49300,46450,215026,10186321100,5.70793E+11,12275111
2021-04-27,48700,-350,-0.71,49300,51000,47500,711315,35221680750,5.97798E+11,12275111
2021-04-26,49050,-250,-0.51,49750,49800,48600,167669,8212983250,6.02094E+11,12275111
2021-04-23,49300,650,1.34,48600,49700,47450,342226,16781286050,6.05163E+11,12275111
2021-04-22,48650,150,0.31,49000,49150,47400,237053,11396045350,5.97184E+11,12275111
2021-04-21,48500,800,1.68,47800,49700,47800,548444,26773623550,5.95343E+11,12275111
2021-04-20,47700,800,1.71,46850,48300,46600,303817,14463333050,5.85523E+11,12275111
2021-04-19,46900,-2050,-4.19,48500,48850,46800,412701,19561829600,5.75703E+11,12275111
2021-04-16,48950,100,0.2,49450,50800,48200,532976,26245032000,6.00867E+11,12275111
2021-04-15,48850,-1750,-3.46,51000,51400,48100,1077188,53713729150,5.99639E+11,12275111
2021-04-14,50600,-2400,-4.53,55100,61900,49700,3965570,2.17217E+11,6.21121E+11,12275111
2021-04-13,53000,12200,29.9,43800,53000,43250,4267134,2.16266E+11,6.50581E+11,12275111
2021-04-12,40800,1100,2.77,39800,41900,39450,496257,20733382850,5.00825E+11,12275111
2021-04-09,39700,-550,-1.37,40050,40150,38800,125216,4934443900,4.87322E+11,12275111
2021-04-08,40250,-600,-1.47,40850,40900,39300,184910,7387543400,4.94073E+11,12275111
2021-04-07,40850,2900,7.64,38100,41000,37600,388699,15498611650,5.01438E+11,12275111
2021-04-06,37950,600,1.61,37400,38350,37250,72269,2724716750,4.6584E+11,12275111
2021-04-05,37350,-650,-1.71,38100,39200,37300,156402,5989017600,4.58475E+11,12275111
2021-04-02,38000,850,2.29,37250,38000,36750,132696,4988901700,4.66454E+11,12275111
2021-04-01,37150,200,0.54,36950,37150,36600,55405,2046270200,4.5602E+11,12275111
2021-03-31,36950,250,0.68,36650,37200,36050,55450,2031785700,4.53565E+11,12275111
2021-03-30,36700,-250,-0.68,37350,37400,36150,52467,1915183800,4.50497E+11,12275111
2021-03-29,36950,1100,3.07,36250,37350,35800,59831,2200031550,4.53565E+11,12275111
2021-03-26,35850,-600,-1.65,36500,36700,35450,44431,1595308450,4.40063E+11,12275111
2021-03-25,36450,-350,-0.95,37300,37350,36400,43347,1588919400,4.47428E+11,12275111
2021-03-24,36800,-100,-0.27,36900,37050,36000,32632,1191526300,4.51724E+11,12275111
2021-03-23,36900,-550,-1.47,37500,37700,36000,74261,2721627050,4.52952E+11,12275111
2021-03-22,37450,150,0.4,37900,37900,37000,60097,2247141850,4.59703E+11,12275111
2021-03-19,37300,-300,-0.8,36600,37400,36600,49943,1846707450,4.57862E+11,12275111
2021-03-18,37600,700,1.9,39000,39000,37150,140744,5332603400,4.61544E+11,12275111
2021-03-17,36900,450,1.23,36700,36900,35350,50361,1827847950,4.52952E+11,12275111
2021-03-16,36450,1100,3.11,35150,36500,35150,56410,2025748250,4.47428E+11,12275111
2021-03-15,35350,-50,-0.14,35000,35450,34550,47407,1655277100,4.33925E+11,12275111
2021-03-12,35400,500,1.43,35350,36000,34650,62861,2221150000,4.34539E+11,12275111
2021-03-11,34900,250,0.72,34650,35150,34250,56159,1952596950,4.28401E+11,12275111
2021-03-10,34650,600,1.76,34700,34700,33250,114367,3879682600,4.25333E+11,12275111
2021-03-09,34050,-450,-1.3,34250,34450,32950,77002,2584714900,4.17968E+11,12275111
2021-03-08,34500,-1350,-3.77,35900,36600,34250,62691,2186774500,4.23491E+11,12275111
2021-03-05,35850,-750,-2.05,35950,36300,34700,103493,3643082100,4.40063E+11,12275111
2021-03-04,36600,-300,-0.81,36500,36750,35700,48108,1738297450,4.49269E+11,12275111
2021-03-03,36900,400,1.1,36050,36950,36050,38357,1401630950,4.52952E+11,12275111
2021-03-02,36500,300,0.83,37000,37200,35850,68618,2491847850,4.48042E+11,12275111
2021-02-26,36200,-1250,-3.34,36050,37200,35400,102546,3703533150,4.44359E+11,12275111
2021-02-25,37450,450,1.22,37400,37800,36250,81212,3008516150,4.59703E+11,12275111
2021-02-24,37000,-1200,-3.14,38200,38200,37000,80253,3005872100,4.54179E+11,12275111
