Date,Open,High,Low,Close,Adj Close,Volume
2020-05-11,685000,709000,685000,699000,692344.6875,131682
2020-05-12,704000,749000,691000,747000,739887.6875,344771
2020-05-13,748000,755000,715000,721000,714135.25,175101
2020-05-14,730000,759000,728000,753000,745830.5625,214951
2020-05-15,759000,759000,732000,745000,737906.6875,100195
2020-05-18,745000,750000,723000,727000,720078.125,110727
2020-05-19,727000,737000,713000,732000,725030.5,111353
2020-05-20,746000,750000,738000,750000,742859.125,89022
2020-05-21,741000,794000,738000,792000,784459.25,208754
2020-05-22,794000,799000,777000,790000,782478.25,93494
2020-05-25,796000,832000,792000,812000,804268.8125,103070
2020-05-26,813000,826000,786000,801000,793373.5,114011
2020-05-27,773000,792000,773000,787000,779506.8125,93977
2020-05-28,778000,802000,771000,792000,784459.25,111114
2020-05-29,804000,813000,790000,790000,782478.25,106253
2020-06-01,786000,820000,784000,816000,808230.6875,84776
2020-06-02,813000,823000,808000,810000,802287.8125,67525
2020-06-03,807000,819000,790000,792000,784459.25,120560
2020-06-04,783000,801000,780000,800000,792383.0625,104491
2020-06-05,801000,810000,791000,805000,797335.4375,70207
2020-06-08,809000,814000,793000,797000,789411.625,71804
2020-06-09,797000,809000,794000,800000,792383.0625,78631
2020-06-10,809000,837000,803000,822000,814173.5625,127949
2020-06-11,822000,837000,814000,825000,817145,131861
2020-06-12,812000,836000,801000,824000,816154.5625,107916
2020-06-15,816000,853000,806000,810000,802287.8125,152388
2020-06-16,825000,875000,820000,875000,866668.9375,149986
2020-06-17,875000,888000,848000,866000,857754.625,113585
2020-06-18,857000,863000,832000,832000,824078.375,115343
2020-06-19,843000,857000,824000,857000,848840.3125,99988
2020-06-22,842000,896000,839000,888000,879545.1875,113368
2020-06-23,900000,957000,895000,920000,911240.5,143448
2020-06-24,915000,945000,909000,943000,934021.5,91604
2020-06-25,935000,940000,912000,912000,903316.6875,88590
2020-06-26,924000,928000,901000,909000,900345.25,84137
2020-06-29,909000,924000,887000,890000,881526.125,80756
2020-06-30,896000,911000,882000,891000,882516.625,97938
2020-07-01,904000,909000,890000,893000,884497.5625,74232
2020-07-02,899000,964000,895000,964000,954821.5625,220292
2020-07-03,961000,963000,941000,944000,935012,81378
2020-07-06,943000,997000,941000,995000,985526.4375,138049
2020-07-07,976000,980000,960000,962000,952840.625,187793
2020-07-08,956000,962000,936000,945000,936002.5,132370
2020-07-09,955000,959000,943000,947000,937983.4375,130821
2020-07-10,947000,975000,940000,944000,935012,128027
2020-07-13,949000,978000,931000,965000,955812.0625,117007
2020-07-14,950000,965000,938000,946000,936992.9375,91158
2020-07-15,945000,958000,925000,928000,919164.3125,110775
2020-07-16,915000,923000,875000,879000,870630.875,199187
2020-07-17,872000,897000,871000,880000,871621.375,84865
2020-07-20,880000,881000,848000,859000,850821.3125,117063
2020-07-21,860000,876000,856000,859000,850821.3125,127020
2020-07-22,852000,866000,835000,861000,852802.25,93362
2020-07-23,844000,850000,805000,811000,803278.3125,339183
2020-07-24,805000,828000,796000,802000,794364,197544
2020-07-27,797000,807000,785000,785000,777525.875,145319
2020-07-28,788000,803000,786000,794000,786440.1875,177440
2020-07-29,797000,824000,796000,812000,804268.8125,179741
2020-07-30,817000,832000,807000,825000,817145,137745
2020-07-31,832000,832000,810000,811000,803278.3125,101033
2020-08-03,815000,844000,813000,844000,835964.125,152000
2020-08-04,852000,860000,827000,846000,837945.0625,122293
2020-08-05,841000,847000,836000,846000,837945.0625,69372
2020-08-06,846000,854000,840000,854000,845868.9375,98102
2020-08-07,860000,885000,856000,865000,856764.1875,141611
2020-08-10,866000,866000,835000,841000,832992.6875,112532
2020-08-11,827000,846000,812000,840000,832002.1875,113783
2020-08-12,836000,850000,827000,850000,841907,94342
2020-08-13,840000,905000,834000,897000,888459.5,363276
2020-08-14,898000,898000,859000,872000,863697.5,133502
2020-08-18,877000,887000,824000,834000,826059.3125,170816
2020-08-19,836000,849000,822000,841000,832992.6875,175606
2020-08-20,833000,843000,780000,783000,775544.9375,271930
2020-08-21,799000,825000,792000,823000,815164.0625,158623
2020-08-24,830000,842000,810000,841000,832992.6875,106150
2020-08-25,838000,841000,817000,826000,818135.5,101156
2020-08-26,827000,830000,816000,818000,810211.6875,93233
2020-08-27,822000,867000,821000,863000,854783.1875,232351
2020-08-28,865000,865000,843000,856000,847849.875,99519
2020-08-31,859000,862000,822000,825000,817145,135345
2020-09-01,821000,834000,819000,828000,820116.4375,98347
2020-09-02,840000,855000,834000,850000,841907,108559
2020-09-03,848000,850000,833000,835000,827049.8125,70056
2020-09-04,813000,825000,808000,813000,805259.25,123738
2020-09-07,816000,819000,809000,812000,804268.8125,69441
2020-09-08,814000,818000,809000,811000,803278.3125,54468
2020-09-09,803000,809000,791000,791000,783468.75,102424
2020-09-10,803000,839000,798000,830000,822097.4375,172103
2020-09-11,827000,839000,810000,818000,810211.6875,99961
2020-09-14,824000,830000,806000,830000,822097.4375,72282
2020-09-15,820000,833000,817000,824000,816154.5625,70656
2020-09-16,827000,848000,822000,822000,814173.5625,91741
2020-09-17,821000,822000,802000,805000,797335.4375,91497
2020-09-18,810000,823000,806000,821000,813183.125,83953
2020-09-21,812000,827000,804000,804000,796344.9375,65547
2020-09-22,807000,813000,785000,787000,779506.8125,101535
2020-09-23,790000,811000,787000,805000,797335.4375,107700
2020-09-24,796000,799000,785000,787000,779506.8125,81161
2020-09-25,797000,797000,778000,784000,776535.375,67824
2020-09-28,794000,808000,784000,799000,791392.5625,76993
2020-09-29,809000,810000,791000,806000,798325.9375,76019
2020-10-05,810000,811000,780000,789000,781487.8125,111800
2020-10-06,794000,795000,786000,788000,780497.3125,69582
2020-10-07,781000,785000,761000,768000,760687.75,172973
2020-10-08,750000,768000,750000,751000,743849.5625,226092
2020-10-12,755000,763000,750000,754000,746821,123601
2020-10-13,755000,760000,751000,754000,746821,77742
2020-10-14,751000,758000,751000,752000,744840.0625,94309
2020-10-15,750000,756000,746000,750000,742859.125,72571
2020-10-16,753000,774000,746000,767000,759697.25,135943
2020-10-19,774000,781000,770000,771000,763659.1875,105467
2020-10-20,780000,796000,773000,794000,786440.1875,147983
2020-10-21,799000,813000,794000,809000,801297.375,108005
2020-10-22,807000,820000,798000,811000,803278.3125,85163
2020-10-23,816000,816000,791000,796000,788421.125,80718
2020-10-26,794000,809000,788000,796000,788421.125,49132
2020-10-27,785000,800000,780000,782000,774554.4375,81633
2020-10-28,776000,803000,775000,802000,794364,78286
2020-10-29,795000,815000,793000,813000,805259.25,88029
2020-10-30,811000,813000,774000,776000,768611.5625,92285
2020-11-02,782000,795000,777000,778000,770592.5,48696
2020-11-03,778000,792000,778000,782000,774554.4375,48350
2020-11-04,791000,838000,787000,837000,829030.75,197108
2020-11-05,847000,847000,826000,843000,834973.625,108701
2020-11-06,836000,848000,830000,848000,839926.0625,91315
2020-11-09,841000,852000,838000,844000,835964.125,71482
2020-11-10,802000,818000,797000,797000,789411.625,172812
2020-11-11,783000,807000,783000,801000,793373.5,116090
2020-11-12,796000,810000,791000,791000,783468.75,102690
2020-11-13,791000,809000,791000,808000,800306.875,70746
2020-11-16,808000,811000,795000,800000,792383.0625,103301
2020-11-17,794000,794000,782000,789000,781487.8125,105203
2020-11-18,783000,808000,783000,800000,792383.0625,77490
2020-11-19,798000,830000,798000,828000,820116.4375,111578
2020-11-20,831000,832000,814000,828000,820116.4375,78708
2020-11-23,840000,840000,818000,822000,814173.5625,84643
2020-11-24,818000,822000,810000,820000,812192.625,84186
2020-11-25,820000,822000,805000,805000,797335.4375,116634
2020-11-26,803000,816000,803000,816000,808230.6875,67165
2020-11-27,811000,829000,810000,822000,814173.5625,78210
2020-11-30,820000,822000,810000,810000,802287.8125,122666
2020-12-01,821000,860000,815000,852000,843887.9375,193153
2020-12-02,856000,865000,846000,859000,850821.3125,129594
2020-12-03,882000,897000,860000,878000,869640.375,154197
2020-12-04,861000,874000,860000,867000,858745.125,87676
2020-12-07,876000,878000,859000,871000,862707.0625,86365
2020-12-08,875000,878000,859000,874000,865678.5,79721
2020-12-09,881000,900000,875000,879000,870630.875,123243
2020-12-10,869000,884000,859000,878000,869640.375,116303
2020-12-11,897000,897000,880000,888000,879545.1875,75400
2020-12-14,896000,903000,885000,885000,876573.75,118049
2020-12-15,887000,889000,867000,875000,866668.9375,74491
2020-12-16,872000,884000,866000,868000,859735.625,72835
2020-12-17,870000,875000,864000,868000,859735.625,66222
2020-12-18,871000,881000,863000,863000,854783.1875,75312
2020-12-21,863000,867000,851000,864000,855773.6875,62278
2020-12-22,865000,876000,859000,865000,856764.1875,84346
2020-12-23,873000,899000,870000,888000,879545.1875,141506
2020-12-24,894000,903000,888000,897000,888459.5,96941
2020-12-28,898000,903000,888000,898000,889450,112704
2020-12-29,899000,919000,899000,913000,913000,139932
2020-12-30,913000,934000,911000,931000,931000,118667
2021-01-04,949000,985000,935000,978000,978000,151790
2021-01-05,973000,993000,960000,985000,985000,122865
2021-01-06,991000,997000,950000,953000,953000,169260
2021-01-07,962000,963000,939000,947000,947000,118410
2021-01-08,956000,1000000,949000,995000,995000,198693
2021-01-11,993000,1006000,955000,978000,978000,220317
2021-01-12,963000,969000,926000,947000,947000,192743
2021-01-13,946000,955000,933000,940000,940000,123066
2021-01-14,932000,946000,930000,939000,939000,97237
2021-01-15,946000,960000,933000,935000,935000,110598
2021-01-18,935000,949000,927000,938000,938000,100252
2021-01-19,949000,968000,944000,957000,957000,100320
2021-01-20,969000,969000,950000,965000,965000,93411
2021-01-21,961000,974000,959000,970000,970000,68683
2021-01-22,971000,1000000,963000,989000,989000,135835
2021-01-25,989000,996000,972000,995000,995000,80768
2021-01-26,992000,997000,950000,953000,953000,127191
2021-01-27,963000,992000,962000,978000,978000,108151
2021-01-28,960000,985000,951000,968000,968000,98895
2021-01-29,962000,967000,940000,953000,953000,141061
2021-02-01,953000,953000,935000,953000,953000,83021
2021-02-02,956000,995000,954000,984000,984000,132535
2021-02-03,1003000,1032000,997000,1008000,1008000,201313
2021-02-04,1002000,1005000,958000,962000,962000,138692
2021-02-05,970000,977000,959000,976000,976000,74762
2021-02-08,994000,1048000,991000,1038000,1038000,239999
2021-02-09,1028000,1036000,1002000,1006000,1006000,135965
2021-02-10,1018000,1046000,993000,1027000,1027000,154288
2021-02-15,1026000,1027000,993000,999000,999000,111745
2021-02-16,1001000,1019000,993000,1015000,1015000,85534
2021-02-17,993000,1005000,988000,999000,999000,88009
2021-02-18,1005000,1009000,991000,995000,995000,69587
2021-02-19,993000,1005000,975000,997000,997000,82183
2021-02-22,993000,997000,929000,931000,931000,216700
2021-02-23,934000,945000,927000,931000,931000,127023
2021-02-24,941000,969000,930000,934000,934000,161574
2021-02-25,963000,973000,951000,972000,972000,95195
2021-02-26,951000,964000,932000,936000,936000,130379
2021-03-02,949000,980000,940000,946000,946000,113384
2021-03-03,948000,964000,943000,962000,962000,69600
2021-03-04,960000,972000,946000,960000,960000,97325
2021-03-05,947000,950000,926000,931000,931000,127784
2021-03-08,931000,942000,926000,931000,931000,86957
2021-03-09,934000,937000,927000,931000,931000,92247
2021-03-10,936000,944000,928000,932000,932000,70912
2021-03-11,931000,944000,927000,931000,931000,97451
2021-03-12,936000,945000,932000,935000,935000,47055
2021-03-15,935000,937000,927000,930000,930000,58908
2021-03-16,935000,965000,930000,954000,954000,82668
2021-03-17,959000,972000,937000,940000,940000,70627
2021-03-18,946000,956000,934000,939000,939000,67977
2021-03-19,931000,943000,929000,933000,933000,75701
2021-03-22,933000,940000,927000,932000,932000,90722
2021-03-23,932000,939000,930000,931000,931000,78190
2021-03-24,937000,939000,930000,936000,936000,48361
2021-03-25,932000,934000,892000,906000,906000,190165
2021-03-26,902000,909000,884000,898000,898000,173281
2021-03-29,890000,890000,829000,834000,834000,343144
2021-03-30,834000,852000,834000,845000,845000,180279
2021-03-31,857000,884000,851000,873000,873000,152553
2021-04-01,885000,887000,868000,875000,875000,91499
2021-04-02,880000,895000,877000,885000,885000,52468
2021-04-05,885000,890000,875000,885000,885000,39659
2021-04-06,880000,887000,868000,870000,870000,79923
2021-04-07,870000,878000,861000,868000,868000,65101
2021-04-08,868000,900000,862000,899000,899000,127478
2021-04-09,899000,933000,891000,925000,925000,109902
2021-04-12,910000,923000,901000,906000,906000,60204
2021-04-13,901000,914000,889000,914000,914000,76606
2021-04-14,905000,920000,904000,916000,916000,57371
2021-04-15,912000,930000,908000,920000,920000,61393
2021-04-16,918000,923000,911000,912000,912000,81063
2021-04-19,907000,907000,890000,894000,894000,85734
2021-04-20,894000,901000,880000,882000,882000,89387
2021-04-21,882000,884000,855000,857000,857000,132714
2021-04-22,859000,862000,845000,850000,850000,118343
2021-04-23,854000,855000,845000,849000,849000,64336
2021-04-26,844000,861000,835000,861000,861000,125444
2021-04-27,859000,862000,851000,858000,858000,53668
2021-04-28,858000,858000,835000,835000,835000,76542
2021-04-29,832000,847000,831000,837000,837000,70652
2021-04-30,832000,846000,828000,830000,830000,79050
2021-05-03,837000,837000,818000,820000,820000,53108
2021-05-04,815000,820000,802000,818000,818000,72026
2021-05-06,813000,815000,801000,806000,806000,86423
2021-05-07,806000,844000,806000,830000,830000,95745
2021-05-10,816000,885000,810000,878000,878000,257577
2021-05-11,869000,869000,843000,850000,850000,107129
2021-05-12,848000,851000,838000,847000,847000,82939
2021-05-13,846000,847000,835000,841000,841000,106031
2021-05-14,833000,842000,831000,831000,831000,91373
2021-05-17,828000,835000,804000,815000,815000,84788
2021-05-18,818000,834000,816000,823000,823000,72893
2021-05-20,822000,835000,806000,822000,822000,107149
2021-05-21,832000,854000,832000,853000,853000,146618
2021-05-24,851000,851000,832000,846000,846000,68299
2021-05-25,841000,865000,841000,859000,859000,72102
2021-05-26,860000,873000,850000,856000,856000,58256
2021-05-27,856000,870000,848000,851000,851000,134891
2021-05-28,842000,863000,842000,852000,852000,69042
2021-05-31,867000,875000,857000,868000,868000,80686
2021-06-01,873000,877000,864000,872000,872000,54286
2021-06-02,873000,879000,850000,854000,854000,62526
2021-06-03,854000,859000,846000,851000,851000,50460
2021-06-04,842000,849000,834000,843000,843000,74482
2021-06-07,840000,852000,838000,843000,843000,50361
2021-06-08,841000,853000,839000,843000,843000,43630
2021-06-09,844000,870000,843000,858000,858000,78067
2021-06-10,860000,864000,846000,849000,849000,81019
2021-06-11,851000,861000,838000,841000,841000,89254
2021-06-14,841000,864000,840000,858000,858000,55683
2021-06-15,860000,869000,850000,853000,853000,70241
2021-06-16,848000,857000,843000,848000,848000,52423
2021-06-17,843000,844000,822000,824000,824000,128351
2021-06-18,827000,831000,818000,818000,818000,87955
2021-06-21,819000,824000,815000,820000,820000,57153
2021-06-22,822000,823000,811000,812000,812000,67222
2021-06-23,818000,832000,814000,825000,825000,85430
2021-06-24,831000,839000,823000,830000,830000,62944
2021-06-25,822000,826000,817000,826000,826000,54054
2021-06-28,823000,830000,818000,823000,823000,38667
2021-06-29,848000,848000,820000,822000,822000,81336
2021-06-30,822000,828000,819000,820000,820000,58171
2021-07-01,822000,839000,821000,834000,834000,91901
2021-07-02,831000,834000,816000,818000,818000,74312
2021-07-05,813000,828000,813000,826000,826000,70101
2021-07-06,829000,846000,826000,839000,839000,91810
2021-07-07,845000,846000,828000,834000,834000,106417
2021-07-08,831000,838000,826000,834000,834000,72782
2021-07-09,829000,830000,797000,800000,800000,168113
2021-07-12,800000,801000,770000,772000,772000,153684
2021-07-13,774000,777000,765000,777000,777000,77487
2021-07-14,777000,792000,777000,778000,778000,81156
2021-07-15,779000,813000,777000,804000,804000,130217
2021-07-16,818000,840000,806000,839000,839000,215329
2021-07-19,836000,843000,825000,827000,827000,75493
2021-07-20,823000,835000,814000,819000,819000,69730
2021-07-21,827000,830000,804000,809000,809000,74161
2021-07-22,807000,808000,790000,794000,794000,106312
2021-07-23,794000,812000,794000,812000,812000,59714
2021-07-26,816000,832000,816000,823000,823000,84115
2021-07-27,832000,832000,804000,806000,806000,79839
2021-07-28,812000,818000,805000,809000,809000,71311
2021-07-29,818000,845000,812000,841000,841000,131076
2021-07-30,838000,846000,823000,824000,824000,79822
2021-08-02,833000,833000,810000,824000,824000,68330
2021-08-03,827000,828000,803000,810000,810000,90490
2021-08-04,805000,813000,796000,812000,812000,62411
2021-08-05,813000,820000,810000,817000,817000,54637
2021-08-06,817000,824000,812000,823000,823000,56948
2021-08-09,811000,823000,810000,822000,822000,57545
2021-08-10,819000,827000,812000,815000,815000,48300
2021-08-11,813000,814000,784000,790000,790000,140713
2021-08-12,796000,806000,774000,806000,806000,132552
2021-08-13,806000,806000,780000,786000,786000,106869
2021-08-17,786000,793000,766000,771000,771000,96478
2021-08-18,766000,790000,763000,788000,788000,97227
2021-08-19,780000,858000,776000,853000,853000,462871
2021-08-20,859000,860000,820000,826000,826000,213974
2021-08-23,835000,843000,820000,824000,824000,98003
2021-08-24,829000,853000,822000,847000,847000,148646
2021-08-25,845000,853000,833000,837000,837000,112832
2021-08-26,776000,788000,706000,709000,709000,1048836
2021-08-27,686000,693000,650000,659000,659000,1048784
2021-08-30,660000,661000,634000,649000,649000,647555
2021-08-31,645000,660000,644000,660000,660000,536884
2021-09-01,652000,655000,635000,637000,637000,416109
2021-09-02,635000,644000,627000,633000,633000,325788
2021-09-03,633000,639000,621000,622000,622000,339807
2021-09-06,623000,634000,621000,633000,633000,318363
2021-09-07,636000,637000,612000,616000,616000,404637
2021-09-08,625000,626000,612000,612000,612000,356279
2021-09-09,606000,613000,599000,611000,611000,402540
2021-09-10,608000,611000,601000,607000,607000,192941
2021-09-13,608000,613000,585000,591000,591000,311165
2021-09-14,587000,604000,585000,599000,599000,215604
2021-09-15,592000,603000,592000,596000,596000,153174
2021-09-16,598000,602000,585000,589000,589000,156629
2021-09-17,588000,592000,580000,587000,587000,197939
2021-09-23,580000,599000,579000,584000,584000,229079
2021-09-24,584000,599000,584000,596000,596000,211003
2021-09-27,592000,598000,582000,583000,583000,169276
2021-09-28,582000,585000,571000,571000,571000,167510
2021-09-29,561000,577000,558000,574000,574000,172387
2021-09-30,573000,618000,573000,603000,603000,553567
2021-10-01,608000,610000,593000,595000,595000,236723
2021-10-05,586000,595000,562000,563000,563000,264045
2021-10-06,565000,577000,559000,560000,560000,196509
2021-10-07,561000,581000,561000,571000,571000,181281
2021-10-08,571000,585000,566000,578000,578000,101743
2021-10-12,573000,578000,555000,558000,558000,151971
2021-10-13,559000,581000,559000,576000,576000,158836
2021-10-14,573000,584000,573000,582000,582000,113142
2021-10-15,585000,611000,585000,607000,607000,246295
