Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2021-05-13,3995,-25,-0.62,3925,4100,3920,976298,3942132510,1.48275E+11,37115267
2021-05-12,4020,0,0,4040,4095,3950,935696,3775709555,1.49203E+11,37115267
2021-05-11,4020,-20,-0.5,3970,4080,3960,703012,2821588245,1.49203E+11,37115267
2021-05-10,4040,70,1.76,3980,4100,3935,874941,3518644260,1.49946E+11,37115267
2021-05-07,3970,60,1.53,3910,4025,3870,616390,2437010950,1.47348E+11,37115267
2021-05-06,3910,25,0.64,3915,3945,3825,361099,1406286510,1.45121E+11,37115267
2021-05-04,3885,105,2.78,3820,3920,3725,477853,1832805920,1.44193E+11,37115267
2021-05-03,3780,-15,-0.4,3740,3970,3740,461062,1771865140,1.40296E+11,37115267
2021-04-30,3795,-165,-4.17,3960,3990,3750,941191,3611685145,1.40852E+11,37115267
2021-04-29,3960,-40,-1,4000,4025,3710,1469582,5733131040,1.46976E+11,37115267
2021-04-28,4000,-60,-1.48,4050,4110,3975,841276,3397712755,1.48461E+11,37115267
2021-04-27,4060,-90,-2.17,4115,4165,4055,644974,2641403420,1.50688E+11,37115267
2021-04-26,4150,-45,-1.07,4215,4220,4095,828259,3427604245,1.54028E+11,37115267
2021-04-23,4195,105,2.57,4055,4335,4050,1738916,7293929050,1.55699E+11,37115267
2021-04-22,4090,70,1.74,4030,4200,4030,1302262,5367569325,1.51801E+11,37115267
2021-04-21,4020,-130,-3.13,4110,4120,4005,1017936,4120497030,1.49203E+11,37115267
2021-04-20,4150,-10,-0.24,4150,4215,4020,991594,4083115170,1.54028E+11,37115267
2021-04-19,4160,-115,-2.69,4260,4340,4115,1894823,7966209425,1.544E+11,37115267
2021-04-16,4275,245,6.08,4060,4465,4055,11096619,47709179340,1.58668E+11,37115267
2021-04-15,4030,140,3.6,3880,4380,3865,11945700,49758348035,1.49575E+11,37115267
2021-04-14,3890,-50,-1.27,3910,3965,3820,800420,3104353835,1.44378E+11,37115267
2021-04-13,3940,75,1.94,3960,4025,3800,2913975,11473905120,1.46234E+11,37115267
2021-04-12,3865,20,0.52,3805,3935,3765,1986817,7659588185,1.43451E+11,37115267
2021-04-09,3845,25,0.65,3750,3880,3685,2348230,8887479885,1.42708E+11,37115267
2021-04-08,3820,-325,-7.84,4040,4310,3770,5001200,19917005925,1.4178E+11,37115267
2021-04-07,4145,285,7.38,3850,4475,3830,17509812,73843529740,1.53843E+11,37115267
2021-04-06,3860,5,0.13,3840,3870,3675,2796704,10588056110,1.43265E+11,37115267
2021-04-05,3855,55,1.45,3800,4040,3745,7878613,30434682540,1.43079E+11,37115267
2021-04-02,3800,595,18.56,3245,4000,3245,29288139,1.10094E+11,1.41038E+11,37115267
2021-04-01,3205,10,0.31,3200,3255,3160,658433,2112880765,1.18954E+11,37115267
2021-03-31,3195,-175,-5.19,3360,3405,3155,1683626,5440629005,1.18583E+11,37115267
