Date,Open,High,Low,Close,Adj Close,Volume
2020-06-29,171000,174000,168500,169000,166721.3438,117760
2020-06-30,171000,171000,168500,168500,166228.0938,135221
2020-07-01,170500,173000,169000,171000,168694.375,98329
2020-07-02,172500,177500,171500,176500,174120.2188,119195
2020-07-03,176500,178500,175000,177500,175106.7344,91334
2020-07-06,179000,179000,175500,178000,175600,97063
2020-07-07,179500,180000,176500,177000,174613.4844,105224
2020-07-08,177500,180500,177000,178000,175600,122050
2020-07-09,180000,180000,175500,177500,175106.7344,138180
2020-07-10,178000,179500,175500,179000,176586.5156,126125
2020-07-13,180000,184000,177500,183500,181025.8438,183988
2020-07-14,182500,185000,181500,184500,182012.3594,109193
2020-07-15,186000,187500,182500,183000,180532.5781,127883
2020-07-16,183000,183500,177000,179000,176586.5156,120077
2020-07-17,179000,182500,178500,180500,178066.2813,100801
2020-07-20,181000,181000,176000,180500,178066.2813,116724
2020-07-21,180000,181000,178500,180000,177573.0313,90356
2020-07-22,179000,180000,177000,177500,175106.7344,99321
2020-07-23,177000,177000,173500,173500,171160.6719,145642
2020-07-24,172000,173500,170500,170500,168201.125,120908
2020-07-27,171000,176500,171000,173500,171160.6719,99521
2020-07-28,175000,176000,173500,174000,171653.9219,112175
2020-07-29,172500,174000,171000,171500,169187.6406,96495
2020-07-30,171500,173000,169500,169500,167214.6094,147496
2020-07-31,170000,171000,166500,166500,164255.0469,216569
2020-08-03,168000,168500,166500,167000,164748.3125,115256
2020-08-04,167500,170000,167000,167500,165241.5625,125955
2020-08-05,168000,169500,167000,167500,165241.5625,165661
2020-08-06,169000,171500,168500,169500,167214.6094,157527
2020-08-07,170000,170500,166000,167000,164748.3125,185711
2020-08-10,166000,166500,164000,164500,162282.0156,194407
2020-08-11,165000,167000,164000,165500,163268.5313,208479
2020-08-12,165500,172500,165000,172500,170174.1563,291858
2020-08-13,172500,173500,168000,170000,167707.8594,243932
2020-08-14,170500,172000,167500,169000,166721.3438,153695
2020-08-18,169500,171500,166500,167000,164748.3125,225888
2020-08-19,168000,168000,166000,166000,163761.7969,93726
2020-08-20,165000,165500,159000,159000,156856.1719,198717
2020-08-21,159500,160500,155500,158000,155869.6563,175466
2020-08-24,158500,161500,157000,159500,157349.4375,139510
2020-08-25,160500,161500,158500,161500,159322.4688,134536
2020-08-26,161500,163000,158500,159500,157349.4375,132530
2020-08-27,161500,163000,159000,159000,156856.1719,157082
2020-08-28,159500,160500,158000,158500,156362.9219,129999
2020-08-31,160000,163000,157500,157500,155376.4063,274563
2020-09-01,157500,160000,157000,159000,156856.1719,112178
2020-09-02,159500,161500,159000,161500,159322.4688,110943
2020-09-03,161500,161500,159500,159500,157349.4375,106519
2020-09-04,155500,159000,155500,157000,154883.1406,152981
2020-09-07,157000,159500,156000,158500,156362.9219,123307
2020-09-08,159000,170500,159000,166000,163761.7969,496328
2020-09-09,164000,180000,163000,177000,174613.4844,952329
2020-09-10,179000,181000,174000,174500,172147.1875,405860
2020-09-11,174000,180000,173000,178000,175600,321298
2020-09-14,182000,184500,179500,181000,178559.5469,226979
2020-09-15,183500,187000,179500,180000,177573.0313,300773
2020-09-16,180000,182000,176500,177500,175106.7344,195595
2020-09-17,179000,181500,174500,179000,176586.5156,246698
2020-09-18,177500,182000,177500,181500,179052.8125,209618
2020-09-21,181500,182000,176500,177500,175106.7344,138749
2020-09-22,175500,177000,168000,168000,165734.8281,216101
2020-09-23,169500,170000,162500,165500,163268.5313,226243
2020-09-24,162500,170500,161500,167500,165241.5625,189991
2020-09-25,170000,170000,166000,166500,164255.0469,83040
2020-09-28,168500,172000,167000,171500,169187.6406,105764
2020-09-29,172500,174500,169000,169500,167214.6094,142180
2020-10-05,171500,176000,169500,174500,172147.1875,145082
2020-10-06,174500,175000,172000,172000,169680.8906,94347
2020-10-07,173000,177500,171000,177500,175106.7344,164042
2020-10-08,179000,179000,177000,177000,174613.4844,167018
2020-10-12,178000,179000,176000,176500,174120.2188,87881
2020-10-13,177000,177500,173000,173000,170667.4063,120254
2020-10-14,172500,175000,171000,171000,168694.375,116089
2020-10-15,170500,171000,167500,167500,165241.5625,114400
2020-10-16,169500,176500,169500,173500,171160.6719,218194
2020-10-19,174500,179000,173500,174000,171653.9219,163333
