Date,Open,High,Low,Close,Adj Close,Volume
2020-04-03,27950,28050,26850,27300,25908.11133,607850
2020-04-06,27350,29050,27350,28700,27236.73242,611532
2020-04-07,29750,30000,28100,28900,27426.53516,848392
2020-04-08,28550,28700,27950,28000,26572.42188,745384
2020-04-09,28550,28600,28050,28400,26952.02734,550592
2020-04-10,28350,29000,28100,28750,27284.18359,601449
2020-04-13,28800,28800,27800,27800,26382.61914,463194
2020-04-14,28200,28450,27900,28300,26857.12695,362872
2020-04-16,27850,27950,27150,27450,26050.46484,517748
2020-04-17,27950,29250,27900,28850,27379.08594,1078805
2020-04-20,29000,29250,28250,28250,26809.67578,580078
2020-04-21,28000,28400,27300,27850,26430.07031,586677
2020-04-22,27400,27950,26900,27850,26430.07031,487539
2020-04-23,28000,28350,27750,27850,26430.07031,366007
2020-04-24,27600,27850,27300,27300,25908.11133,295487
2020-04-27,27600,28600,27500,28350,26904.57813,492146
2020-04-28,28800,29200,28200,28400,26952.02734,501304
2020-04-29,28500,30750,28500,30100,28565.35352,1420001
2020-05-04,29200,29250,28550,28950,27473.98633,882170
2020-05-06,29400,29700,28950,29300,27806.14258,716213
2020-05-07,28900,29200,28800,28900,27426.53516,317378
2020-05-08,29250,29300,28950,28950,27473.98633,367150
2020-05-11,29100,29300,28500,28500,27046.92969,353080
2020-05-12,28500,28600,27600,27700,26287.7168,534676
2020-05-13,27250,27800,27250,27550,26145.36523,348014
2020-05-14,27150,27350,27000,27200,25813.21094,538180
2020-05-15,27600,27750,27100,27250,25860.66016,439889
2020-05-18,27300,27500,27100,27450,26050.46484,374489
2020-05-19,28300,28500,28050,28350,26904.57813,706645
2020-05-20,28200,28350,27950,28200,26762.22461,297121
2020-05-21,28550,29150,28200,28900,27426.53516,870578
2020-05-22,28950,28950,27700,27900,26477.52148,567747
2020-05-25,28100,28350,27800,28350,26904.57813,258208
2020-05-26,28400,28950,28250,28850,27379.08594,606505
2020-05-27,29100,29150,28450,28750,27284.18359,602936
2020-05-28,29200,29600,28400,28800,27331.63477,1086619
2020-05-29,28500,28650,27800,27950,26524.9707,1121265
2020-06-01,28200,28500,28050,28450,26999.47852,552664
2020-06-02,28400,30000,28200,29650,28138.29688,1489653
2020-06-03,30400,31950,30250,31450,29846.52344,2022916
2020-06-04,32500,33050,30250,30400,28850.05859,1714570
2020-06-05,30450,31050,30050,30900,29324.56641,671806
2020-06-08,31800,31800,30750,31100,29514.36914,661185
2020-06-09,31300,31400,30100,30450,28897.50977,864297
2020-06-10,30150,30600,30000,30300,28755.15625,440301
2020-06-11,30000,30100,29200,29500,27995.94531,903991
2020-06-12,28300,28850,28200,28800,27331.63477,729511
2020-06-15,28450,28650,27400,27400,26003.01367,807920
2020-06-16,28050,28950,28000,28800,27331.63477,532143
2020-06-17,28500,28850,28000,28400,26952.02734,623203
2020-06-18,28400,28850,28050,28150,26714.77539,630792
2020-06-19,28550,28650,28200,28600,27141.83203,549130
2020-06-22,28300,28700,28150,28150,26714.77539,296212
2020-06-23,28400,28500,27650,27650,26240.26758,519049
2020-06-24,27950,28200,27800,27900,26477.52148,435913
2020-06-25,27350,27450,26700,26850,25481.05469,931999
2020-06-26,27150,27150,26700,26950,25575.95703,420567
2020-06-29,26350,26500,25900,26100,24769.29297,521356
2020-06-30,26400,26600,26200,26350,25006.54688,364102
2020-07-01,26500,26900,26200,26350,25006.54688,370951
2020-07-02,26550,26700,26400,26650,25291.25195,313899
2020-07-03,26750,26900,26450,26750,25386.1543,313899
2020-07-06,26650,27250,26350,27250,25860.66016,449390
2020-07-07,27600,27650,27150,27300,25908.11133,438095
2020-07-08,27300,27500,27200,27500,26097.91406,350653
2020-07-09,27600,27600,27350,27400,26003.01367,335912
2020-07-10,27550,27550,26700,26700,25338.70313,327676
2020-07-13,27200,27850,26850,27800,26382.61914,524846
2020-07-14,27550,28000,27400,28000,26572.42188,307446
2020-07-15,28600,28650,28050,28350,26904.57813,644975
2020-07-16,28550,29100,28400,28700,27236.73242,759175
2020-07-17,28800,29250,28750,29250,27758.69141,618226
2020-07-20,29450,29650,28550,29050,27568.88867,410974
2020-07-21,29350,30000,28800,29900,28375.55078,876224
2020-07-22,30000,30650,29550,29600,28090.8457,659046
2020-07-23,29450,29600,28600,29000,27521.4375,581682
2020-07-24,28600,29100,28400,28800,27331.63477,406350
2020-07-27,28700,29650,28700,29400,27901.04297,405583
2020-07-28,29500,29950,29350,29550,28043.39648,440454
2020-07-29,29500,29700,29050,29250,27758.69141,358149
2020-07-30,29450,29600,29150,29300,27806.14258,324698
2020-07-31,29400,29450,28950,28950,27473.98633,344497
2020-08-03,29150,29250,28800,28800,27331.63477,342806
2020-08-04,28950,30050,28950,29800,28280.64844,801768
2020-08-05,30950,31150,29950,30700,29134.76367,1316408
2020-08-06,30950,31700,30900,31050,29466.91797,1141338
2020-08-07,31550,31750,30600,31100,29514.36914,767329
2020-08-10,31300,33000,31200,33000,31317.49805,1479089
2020-08-11,33350,34050,32600,32650,30985.3418,1363497
2020-08-12,32650,33250,31650,33000,31317.49805,997755
2020-08-13,33500,33550,32500,32950,31270.04688,722402
2020-08-14,32850,32950,31800,31950,30321.03125,737640
2020-08-18,31700,31750,30000,30300,28755.15625,1017382
2020-08-19,30500,30900,30200,30400,28850.05859,562526
2020-08-20,30300,30300,29000,29200,27711.24023,819439
2020-08-21,29350,29800,29050,29450,27948.49414,434418
2020-08-24,29300,29850,28850,29750,28233.19922,399877
2020-08-25,30100,31450,29950,31450,29846.52344,735176
2020-08-26,31450,31450,30650,31300,29704.17188,525112
2020-08-27,31200,31300,30350,30400,28850.05859,585378
2020-08-28,30850,31300,30550,30750,29182.21289,708396
2020-08-31,31050,31500,30150,30150,28612.80469,688817
2020-09-01,30250,31100,30200,30950,29372.01758,442959
2020-09-02,31300,32800,31000,32300,30653.1875,1407330
2020-09-03,32650,32650,32000,32250,30605.73633,587589
2020-09-04,31100,31850,31000,31400,29799.07422,663119
2020-09-07,31400,32400,31100,32150,30510.83398,646773
2020-09-08,32300,32600,31500,31650,30036.32813,521844
2020-09-09,31000,31250,30900,31050,29466.91797,411517
2020-09-10,31500,31550,31150,31200,29609.27148,464792
2020-09-11,31000,31400,30800,31400,29799.07422,324887
2020-09-14,31450,31950,31350,31950,30321.03125,433850
2020-09-15,32200,32250,31500,31700,30083.77734,400533
2020-09-16,31650,32200,31450,31800,30178.67969,358136
2020-09-17,31900,32200,31350,31400,29799.07422,408632
2020-09-18,31400,31600,31000,31200,29609.27148,312036
2020-09-21,31200,31450,30600,30700,29134.76367,339352
2020-09-22,30400,30650,29950,29950,28423.00195,507456
2020-09-23,30100,30200,29550,29800,28280.64844,414131
2020-09-24,29500,29650,29150,29200,27711.24023,420567
2020-09-25,29650,29650,29200,29400,27901.04297,255595
2020-09-28,29600,29800,29400,29500,27995.94531,253913
2020-09-29,29950,30700,29700,30600,29039.86133,491400
2020-10-05,30600,31150,30600,31100,29514.36914,298934
2020-10-06,31250,31300,30700,30750,29182.21289,273546
2020-10-07,30650,30850,30400,30850,29277.11523,231784
2020-10-08,31200,32000,31100,31750,30131.22852,950067
2020-10-12,32150,33000,32000,32900,31222.5957,962191
2020-10-13,32950,33000,32000,32300,30653.1875,470735
2020-10-14,32000,32250,31550,31850,30226.13086,440418
2020-10-15,31500,32450,31400,32450,30795.53906,472629
2020-10-16,32300,32450,31900,32150,30510.83398,302235
2020-10-19,32300,33150,32200,32900,31222.5957,692877
2020-10-20,32700,33100,32400,33100,31412.39844,391731
2020-10-21,33200,33350,32850,33300,31602.20313,369185
2020-10-22,33050,34500,32850,34150,32408.86523,955225
2020-10-23,34150,34600,33700,34250,32503.76563,535887
2020-10-26,34550,34600,32950,33100,31412.39844,470731
2020-10-27,32600,33100,32250,32400,30748.08789,450078
2020-10-28,32400,33800,32400,33600,31886.90625,390446
2020-10-29,32850,33500,32400,33400,31697.10352,471450
2020-10-30,33300,33300,32000,32100,30463.38477,403985
2020-11-02,32200,32850,32200,32500,30842.99023,192179
2020-11-03,32750,33200,32450,33050,31364.94922,316505
2020-11-04,33200,33400,32800,32900,31222.5957,288289
2020-11-05,33100,33550,32800,33400,31697.10352,369355
2020-11-06,33650,33650,32800,32950,31270.04688,320512
2020-11-09,33200,33650,33100,33450,31744.55469,348265
2020-11-10,34100,34250,33750,33950,32219.0625,566978
2020-11-11,34100,35950,34000,35750,33927.28906,1014117
2020-11-12,35750,35750,34950,35500,33690.03516,640275
2020-11-13,35200,35750,34900,35250,33452.78125,485588
2020-11-16,35950,38750,35800,38250,36299.82813,1591487
2020-11-17,38600,39150,37800,38800,36821.78516,880784
2020-11-18,38700,39150,37850,38000,36062.57422,691803
2020-11-19,37500,38050,37150,38050,36110.02344,484963
2020-11-20,37850,38550,37800,38250,36299.82813,416334
2020-11-23,38300,39950,37750,39800,37770.80078,874201
2020-11-24,40700,40750,39200,39700,37675.89844,708496
2020-11-25,40150,40200,38500,39400,37391.19531,783484
2020-11-26,39100,40150,38900,40100,38055.50391,538922
2020-11-27,39750,40300,39600,40150,38102.95703,367531
2020-11-30,40300,40300,39400,39450,37438.64453,750787
2020-12-01,39600,41050,39600,41000,38909.61719,581307
2020-12-02,41000,41650,40600,41200,39099.42188,511417
2020-12-03,41000,41500,40700,41500,39384.125,417399
2020-12-04,41650,43800,41200,42050,39906.08594,1271204
2020-12-07,42700,42750,41150,41600,39479.02734,691087
2020-12-08,41650,41700,40750,40850,38767.26563,595332
2020-12-09,41050,41400,40900,41350,39241.77344,398003
2020-12-10,41200,41500,40600,41400,39289.22266,573656
2020-12-11,41950,42850,41600,42400,40238.23828,795021
2020-12-14,42350,42450,41650,42150,40000.98438,432071
2020-12-15,42100,42700,41650,42500,40333.14063,467713
2020-12-16,42850,43400,42800,43200,40997.45313,486537
2020-12-17,43300,43600,42450,42500,40333.14063,505834
2020-12-18,42600,42800,42250,42350,40190.78906,295560
2020-12-21,42350,42600,41800,42600,40428.04297,379297
2020-12-22,42550,42600,41900,41900,39763.73047,454730
2020-12-23,42100,42400,41200,42150,40000.98438,521048
2020-12-24,42350,42950,42250,42950,40760.19922,546107
2020-12-28,43400,43500,42500,43150,40950,1111721
2020-12-29,41850,42000,40200,40700,40700,1383425
2020-12-30,40650,40800,39600,40450,40450,999963
2021-01-04,40400,41000,39550,40800,40800,977126
2021-01-05,40550,41350,40250,41350,41350,767476
2021-01-06,41800,44050,41750,42200,42200,2310034
2021-01-07,43200,43900,42550,43600,43600,1418204
2021-01-08,44200,44900,43350,44000,44000,1403694
2021-01-11,44450,47250,43800,45000,45000,2742269
2021-01-12,45050,45150,42550,43950,43950,1729487
2021-01-13,44000,44200,43200,43650,43650,779195
2021-01-14,43500,43700,43050,43050,43050,582845
2021-01-15,43200,43600,41300,41550,41550,1121169
2021-01-18,40950,41300,40150,40600,40600,771339
2021-01-19,40700,42000,40450,41900,41900,698070
2021-01-20,42300,42550,40900,41300,41300,767420
2021-01-21,41700,41950,41350,41600,41600,461581
2021-01-22,41550,42000,41000,41050,41050,646741
2021-01-25,41300,41550,40950,41300,41300,483121
2021-01-26,41600,41650,40300,40400,40400,811369
2021-01-27,40750,41300,40200,40750,40750,709952
2021-01-28,39900,40200,39400,39750,39750,617444
2021-01-29,40000,40100,37750,37750,37750,908488
2021-02-01,37500,38650,37300,38650,38650,589699
2021-02-02,39050,39700,38600,39000,39000,579862
2021-02-03,39450,39750,38900,39300,39300,404034
2021-02-04,39350,39400,38200,38250,38250,604000
2021-02-05,38650,39200,38350,39100,39100,400200
2021-02-08,38700,40050,38700,39700,39700,496150
2021-02-09,40050,40250,39550,39600,39600,511352
2021-02-10,39800,40000,38850,39750,39750,409046
2021-02-15,40050,40250,39700,39750,39750,344478
2021-02-16,39800,40050,39500,39750,39750,284148
2021-02-17,39650,39750,39000,39300,39300,373087
2021-02-18,38900,39300,38400,38400,38400,402349
2021-02-19,38500,38650,37300,38350,38350,440635
2021-02-22,38350,38850,37800,38050,38050,425380
2021-02-23,37900,38300,37600,37950,37950,332495
2021-02-24,38200,38250,37200,37350,37350,418038
2021-02-25,37850,38100,37550,38000,38000,406288
2021-02-26,37100,37400,36100,36550,36550,873289
2021-03-02,37300,37300,36500,37050,37050,467757
2021-03-03,37000,38550,36600,38450,38450,585159
2021-03-04,38300,38800,37700,38350,38350,431336
2021-03-05,38100,38150,37150,37700,37700,419248
2021-03-08,38100,38150,37550,37800,37800,263107
2021-03-09,38150,38200,36900,37450,37450,453488
2021-03-10,37950,37950,37250,37550,37550,250627
2021-03-11,37700,38550,37650,38100,38100,422499
2021-03-12,38450,38900,38200,38750,38750,377119
2021-03-15,38800,39300,38700,39200,39200,371708
2021-03-16,39600,39600,39050,39050,39050,384676
2021-03-17,39000,39050,38450,38700,38700,286847
2021-03-18,39000,39400,38850,38850,38850,391703
2021-03-19,38550,39850,38150,39850,39850,1247509
2021-03-22,39600,39600,39100,39300,39300,278785
2021-03-23,39400,39550,38250,38300,38300,338589
2021-03-24,38300,38550,38000,38500,38500,189548
2021-03-25,38450,39200,38200,39000,39000,293077
2021-03-26,39050,39350,39000,39250,39250,254124
2021-03-29,39500,39500,38800,39150,39150,274024
2021-03-30,39200,39250,38750,38850,38850,355654
2021-03-31,38900,40000,38700,39450,39450,720970
2021-04-01,39800,39850,39000,39150,39150,415056
2021-04-02,39350,39650,39050,39350,39350,260624
2021-04-05,39500,39550,39150,39550,39550,206766
2021-04-06,39700,41150,39600,41000,41000,1094209
2021-04-07,41200,43000,40700,41800,41800,1407187
2021-04-08,42200,42250,41450,41800,41800,546875
2021-04-09,42150,42950,41800,41800,41800,476075
2021-04-12,41900,42450,41200,41350,41350,462866
2021-04-13,41500,41500,40700,41100,41100,450687
2021-04-14,41250,41300,40750,41100,41100,324139
2021-04-15,41200,41700,41050,41300,41300,272399
2021-04-16,41550,42050,41300,41600,41600,424048
2021-04-19,41650,41700,41150,41200,41200,281201
2021-04-20,41300,42300,41200,41950,41950,506856
2021-04-21,41650,41800,41100,41150,41150,360245
2021-04-22,41500,41700,41200,41300,41300,285434
2021-04-23,41250,42700,41050,42350,42350,762646
2021-04-26,42650,42750,42250,42600,42600,419615
2021-04-27,42800,43650,42550,43600,43600,669886
2021-04-28,43950,43950,42450,42600,42600,744293
2021-04-29,42750,43050,41700,41800,41800,569571
2021-04-30,42000,42900,41850,42650,42650,558293
2021-05-03,42750,42800,41350,41450,41450,435701
2021-05-04,41350,42100,40900,41700,41700,398206
2021-05-06,41700,43300,41300,43300,43300,677693
2021-05-07,43550,43750,43200,43500,43500,505591
2021-05-10,44900,46550,44900,46450,46450,1975873
2021-05-11,46300,46950,45700,46900,46900,876246
2021-05-12,46500,46550,44250,45100,45100,996047
2021-05-13,43850,45000,43800,44000,44000,872761
2021-05-14,44600,44800,43950,44400,44400,421598
2021-05-17,44800,45300,44200,44900,44900,530920
2021-05-18,45050,45850,45000,45500,45500,426775
2021-05-20,45000,45300,44150,44500,44500,399250
2021-05-21,44850,45450,44100,44450,44450,467163
2021-05-24,44400,45400,44350,45100,45100,378415
2021-05-25,45600,45850,45200,45750,45750,318640
2021-05-26,45850,46550,45700,46100,46100,417866
2021-05-27,46100,46800,45800,46400,46400,554278
2021-05-28,46500,46750,46150,46400,46400,338109
2021-05-31,46450,47450,46000,47450,47450,511872
2021-06-01,47500,47650,46900,47200,47200,304412
2021-06-02,46950,47450,46350,46900,46900,370216
2021-06-03,47000,47200,46850,46850,46850,354602
2021-06-04,46500,46800,46200,46450,46450,361992
2021-06-07,46650,46850,45950,46500,46500,344520
2021-06-08,46400,46750,46250,46300,46300,261943
2021-06-09,46200,46450,45600,45600,45600,330239
2021-06-10,45450,45500,44750,45200,45200,787768
2021-06-11,45250,45650,45000,45150,45150,295821
2021-06-14,45200,45200,44550,44750,44750,237447
2021-06-15,44750,45450,44650,45450,45450,309676
2021-06-16,45200,45800,45050,45600,45600,256569
2021-06-17,45150,45400,44750,45150,45150,267706
2021-06-18,44950,45000,44550,44700,44700,331316
2021-06-21,44300,44350,43600,43750,43750,417429
2021-06-22,44150,44500,44000,44250,44250,210192
2021-06-23,44300,44400,43700,43750,43750,311693
2021-06-24,43700,44250,43400,44000,44000,294385
2021-06-25,44250,45250,44200,45100,45100,425475
2021-06-28,45250,45800,44750,45750,45750,418852
2021-06-29,45550,45550,44700,45000,45000,309160
2021-06-30,44950,45150,44800,44950,44950,232451
2021-07-01,45000,45100,44250,44350,44350,255570
2021-07-02,44350,44700,44000,44300,44300,259204
2021-07-05,44400,44650,44050,44600,44600,175901
2021-07-06,44750,44900,44250,44450,44450,204941
2021-07-07,44400,44400,43900,44100,44100,326740
2021-07-08,43950,44450,43850,43900,43900,273536
2021-07-09,43450,43500,42450,42850,42850,479127
2021-07-12,43100,43450,43050,43050,43050,183847
2021-07-13,43400,43750,43350,43600,43600,354172
2021-07-14,43400,43600,43100,43300,43300,138093
2021-07-15,43600,44600,43550,44550,44550,370342
2021-07-16,44550,44550,43850,44350,44350,221478
2021-07-19,44200,44600,43850,44200,44200,244343
2021-07-20,43750,44100,43550,43850,43850,280893
2021-07-21,43850,44050,43450,43500,43500,208416
2021-07-22,43800,44100,43550,44100,44100,171954
2021-07-23,44100,44750,44000,44550,44550,244352
2021-07-26,44600,44750,43800,43950,43950,232846
2021-07-27,44150,45050,43850,43900,43900,264985
2021-07-28,43700,44200,43400,43900,43900,253098
2021-07-29,43900,44650,43900,44250,44250,217447
2021-07-30,44000,44400,43800,44250,44250,271757
2021-08-02,44450,44450,43800,44150,44150,210203
2021-08-03,44000,44400,43850,44100,44100,201035
2021-08-04,44200,44950,43950,44900,44900,281378
2021-08-05,44700,44900,44400,44550,44550,141539
2021-08-06,44800,45050,44600,44650,44650,206768
2021-08-09,45250,45450,44850,45000,45000,401683
2021-08-10,45300,46250,45150,46000,46000,756780
2021-08-11,46000,46800,46000,46650,46650,499266
2021-08-12,46800,47650,46750,47200,47200,755347
2021-08-13,47450,47900,46200,47000,47000,627645
2021-08-17,47000,47300,46200,46350,46350,470222
2021-08-18,46350,46900,45850,46550,46550,358293
2021-08-19,46350,46750,45000,45000,45000,615321
2021-08-20,45400,45900,44500,44750,44750,497891
2021-08-23,45200,46700,45150,46050,46050,409277
2021-08-24,46350,47350,46350,47300,47300,458329
2021-08-25,47300,47750,47000,47550,47550,339026
2021-08-26,47600,47900,47300,47800,47800,317736
2021-08-27,47800,48950,47650,48950,48950,545613
2021-08-30,49300,50200,49200,49650,49650,451649
2021-08-31,49550,49600,48150,49450,49450,840984
2021-09-01,49050,49650,48800,49500,49500,201501
2021-09-02,49700,50900,49650,50300,50300,522601
2021-09-03,50500,50500,49050,49100,49100,455801
2021-09-06,48800,49300,48550,49200,49200,188845
2021-09-07,49050,49550,48850,49200,49200,172023
2021-09-08,48850,49550,48850,49450,49450,261791
2021-09-09,49150,49250,48450,48550,48550,370251
2021-09-10,48600,49300,48550,49100,49100,172517
2021-09-13,48850,49400,48650,48850,48850,191777
2021-09-14,49200,49750,48850,49150,49150,294857
2021-09-15,49000,49200,48600,48900,48900,202621
2021-09-16,49100,49150,48500,48900,48900,217505
2021-09-17,48750,49450,48600,49400,49400,257606
2021-09-23,48500,49050,48350,48750,48750,281200
2021-09-24,48850,49150,48300,48500,48500,206136
2021-09-27,48100,48650,48050,48500,48500,202615
2021-09-28,48400,48450,47450,47850,47850,286388
2021-09-29,47350,47750,46600,47200,47200,409484
2021-09-30,47100,47950,46800,47900,47900,293190
2021-10-01,47200,47600,46700,46800,46800,261824
2021-10-05,46450,46800,45650,46500,46500,333792
2021-10-06,46750,47300,45950,45950,45950,301090
2021-10-07,46250,46900,46250,46750,46750,269863
2021-10-08,46500,46950,45900,46100,46100,225023
2021-10-12,46050,46200,45400,46150,46150,218812
2021-10-13,46150,46950,45900,46650,46650,263957
2021-10-14,47150,47600,46700,47100,47100,240254
2021-10-15,47350,47500,47000,47450,47450,200205
