Date,Open,High,Low,Close,Adj Close,Volume
2020-01-20,27350,27750,26800,26850,26850,368095
2020-01-21,26850,27050,25850,26150,26150,590717
2020-01-22,26250,26550,25950,26500,26500,365562
2020-01-23,26200,26300,25000,25400,25400,757735
2020-01-28,23350,24300,22800,23700,23700,1668337
2020-01-29,23850,24300,23600,23850,23850,618201
2020-01-30,23850,24050,23600,23800,23800,445228
2020-01-31,23800,24350,23650,23650,23650,620869
2020-02-03,24150,24700,23150,24150,24150,846169
2020-02-04,24250,26650,23800,25750,25750,1956707
2020-02-05,26300,26300,25250,26000,26000,964355
2020-02-06,26000,27450,26000,27000,27000,1240187
2020-02-07,27150,27800,26600,26900,26900,796200
2020-02-10,27000,27000,26000,26300,26300,754365
2020-02-11,26300,26600,25500,26100,26100,821740
2020-02-12,25950,26550,25750,26100,26100,566748
2020-02-13,26100,26550,25900,26050,26050,744099
2020-02-14,26050,26150,25600,25650,25650,425300
2020-02-17,25550,25650,25100,25300,25300,462173
2020-02-18,17134.23047,17134.23047,16557.43359,16591.36328,16591.36328,1313806
2020-02-19,16862.79688,16862.79688,16286.00098,16421.7168,16421.7168,1003968
2020-02-20,16591.36328,16761.00977,16048.49707,16048.49707,16048.49707,1414168
2020-02-21,15946.70898,16218.14258,15777.06348,15980.63867,15980.63867,1072485
2020-02-24,15471.70117,15505.62988,14962.76367,14996.69238,14996.69238,2407568
2020-02-25,14928.83398,15369.91309,14725.25879,15234.19629,15234.19629,1899635
2020-02-26,14860.97559,16523.50586,14725.25879,15573.48828,15573.48828,4296926
2020-02-27,15403.84277,16082.42578,15166.33887,15573.48828,15573.48828,1540870
2020-02-28,15437.77148,15437.77148,14928.83398,15132.40918,15132.40918,1648033
2020-03-02,14928.83398,15335.98438,14589.54297,15132.40918,15132.40918,1462757
2020-03-03,15335.98438,15709.20508,15132.40918,15200.26758,15200.26758,1489354
2020-03-04,15132.40918,16523.50586,14996.69238,16286.00098,16286.00098,2150956
2020-03-05,16523.50586,17337.80469,16387.78906,17032.44336,17032.44336,3267011
2020-03-06,16625.29297,16659.22266,15946.70898,16150.28418,16150.28418,2240258
2020-03-09,16150.28418,16150.28418,16150.28418,16150.28418,16150.28418,0
2020-03-10,15539.55957,16150.28418,15505.62988,15980.63867,15980.63867,1792129
2020-03-11,16048.49707,16252.07227,15335.98438,15437.77148,15437.77148,1652788
