Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2021-02-17,34200,750,2.24,33550,34350,33300,40827,1381270000,1.73767E+11,5080915
2021-02-16,33450,50,0.15,33450,33950,33200,34092,1142590550,1.69957E+11,5080915
2021-02-15,33400,250,0.75,33300,34100,33000,44634,1494948700,1.69703E+11,5080915
2021-02-10,33150,300,0.91,32850,33200,32550,29229,958457550,1.68432E+11,5080915
2021-02-09,32850,-300,-0.9,33150,33350,32550,67876,2231704650,1.66908E+11,5080915
2021-02-08,33150,-600,-1.78,34050,34100,33050,28027,932776950,1.68432E+11,5080915
2021-02-05,33750,-100,-0.3,34050,34500,33600,32511,1101642350,1.71481E+11,5080915
2021-02-04,33850,250,0.74,33700,34200,33300,36044,1213077000,1.71989E+11,5080915
2021-02-03,33600,250,0.75,33350,33750,33150,30005,1004685600,1.70719E+11,5080915
2021-02-02,33350,0,0,33650,33900,33100,36582,1224737750,1.69449E+11,5080915
2021-02-01,33350,-250,-0.74,32950,33550,32550,52711,1746283250,1.69449E+11,5080915
2021-01-29,33600,-600,-1.75,34650,34650,32750,72196,2423780050,1.70719E+11,5080915
2021-01-28,34200,-800,-2.29,34050,34850,34000,59180,2026307600,1.73767E+11,5080915
2021-01-27,35000,-850,-2.37,35950,36000,35000,50482,1780630700,1.77832E+11,5080915
2021-01-26,35850,-400,-1.1,36200,36200,35400,48396,1729699350,1.82151E+11,5080915
2021-01-25,36250,1050,2.98,35150,36250,35150,104035,3732963200,1.84183E+11,5080915
2021-01-22,35200,-650,-1.81,35800,35850,35000,59081,2085084350,1.78848E+11,5080915
2021-01-21,35850,-100,-0.28,36550,36550,35600,47932,1720045650,1.82151E+11,5080915
2021-01-20,35950,800,2.28,35500,36700,35300,134986,4867458850,1.82659E+11,5080915
2021-01-19,35150,150,0.43,35000,35450,34400,81239,2828492750,1.78594E+11,5080915
2021-01-18,35000,-550,-1.55,34750,36000,34200,119734,4213673050,1.77832E+11,5080915
2021-01-15,35550,-1600,-4.31,36700,36750,35550,115943,4182391900,1.80627E+11,5080915
2021-01-14,37150,650,1.78,36450,37500,36050,183381,6753550700,1.88756E+11,5080915
2021-01-13,36500,500,1.39,36550,36750,35850,72296,2629561050,1.85453E+11,5080915
2021-01-12,36000,-600,-1.64,36600,37100,35500,92699,3356253700,1.82913E+11,5080915
2021-01-11,36600,-1000,-2.66,38300,38700,35400,229493,8468828900,1.85961E+11,5080915
2021-01-08,37600,-50,-0.13,37650,38500,36900,253480,9580052900,1.91042E+11,5080915
2021-01-07,37650,2650,7.57,36050,38150,35550,595003,22101427400,1.91296E+11,5080915
2021-01-06,35000,150,0.43,35000,35950,34750,158137,5571851400,1.77832E+11,5080915
2021-01-05,34850,350,1.01,34500,35250,34400,93622,3252699800,1.7707E+11,5080915
2021-01-04,34500,100,0.29,34800,35100,34000,66007,2273867650,1.75292E+11,5080915
2020-12-30,34400,600,1.78,33850,34800,33600,69177,2378058300,1.74783E+11,5080915
2020-12-29,33800,0,0,34000,34000,33500,43449,1466333550,1.71735E+11,5080915
2020-12-28,33800,-250,-0.73,33900,33900,33350,70102,2351036300,1.71735E+11,5080915
2020-12-24,34050,250,0.74,34400,34500,33800,39991,1363038150,1.73005E+11,5080915
2020-12-23,33800,500,1.5,33500,35900,32900,255602,8851450750,1.71735E+11,5080915
2020-12-22,33300,-700,-2.06,33950,34200,33250,58725,1969486400,1.69194E+11,5080915
2020-12-21,34000,-500,-1.45,34650,34650,33800,45240,1539186400,1.72751E+11,5080915
2020-12-18,34500,800,2.37,34100,34800,33900,41571,1429311450,1.75292E+11,5080915
2020-12-17,33700,-800,-2.32,34500,34500,33700,47277,1604013100,1.71227E+11,5080915
2020-12-16,34500,-350,-1,35150,35150,34450,44119,1526739100,1.75292E+11,5080915
2020-12-15,34850,50,0.14,35400,35400,34550,44071,1534079100,1.7707E+11,5080915
2020-12-14,34800,100,0.29,34700,35650,34550,94074,3300274250,1.76816E+11,5080915
2020-12-11,34700,-50,-0.14,34650,34950,34400,38590,1338043550,1.76308E+11,5080915
2020-12-10,34750,850,2.51,34000,34950,33950,108557,3761803200,1.76562E+11,5080915
2020-12-09,33900,550,1.65,33500,34050,33350,41260,1393511550,1.72243E+11,5080915
2020-12-08,33350,-300,-0.89,33650,34100,32700,40908,1375880050,1.69449E+11,5080915
2020-12-07,33650,350,1.05,33300,33800,32650,76407,2536212650,1.70973E+11,5080915
2020-12-04,33300,-750,-2.2,33800,33850,33000,103970,3458576500,1.69194E+11,5080915
2020-12-03,34050,-800,-2.3,34850,34850,33900,82498,2814276500,1.73005E+11,5080915
2020-12-02,34850,-350,-0.99,35250,35250,34700,49276,1716701800,1.7707E+11,5080915
2020-12-01,35200,50,0.14,35100,35250,34950,35291,1238216000,1.78848E+11,5080915
2020-11-30,35150,250,0.72,35100,35200,34450,70047,2443370700,1.78594E+11,5080915
2020-11-27,34900,0,0,35250,35450,34650,77421,2710998150,1.77324E+11,5080915
2020-11-26,34900,500,1.45,34900,35950,34650,136950,4832086450,1.77324E+11,5080915
2020-11-25,34400,-300,-0.86,34800,35000,34000,68548,2371246200,1.74783E+11,5080915
2020-11-24,34700,50,0.14,34900,35100,34600,44660,1552971600,1.76308E+11,5080915
2020-11-23,34650,-550,-1.56,35500,35500,34550,57432,1998649550,1.76054E+11,5080915
2020-11-20,35200,250,0.72,35300,35700,35100,50728,1794414200,1.78848E+11,5080915
2020-11-19,34950,0,0,34950,35550,34400,60621,2117085050,1.77578E+11,5080915
2020-11-18,34950,100,0.29,35150,35250,34700,49230,1716981000,1.77578E+11,5080915
2020-11-17,34850,-450,-1.27,35300,35800,34800,56111,1976058150,1.7707E+11,5080915
2020-11-16,35300,-600,-1.67,36050,36450,35150,74884,2664765000,1.79356E+11,5080915
2020-11-13,35900,900,2.57,35300,36350,35000,113966,4070614550,1.82405E+11,5080915
2020-11-12,35000,-400,-1.13,35300,35900,34800,55569,1959599800,1.77832E+11,5080915
2020-11-11,35400,-700,-1.94,35750,36200,35200,67857,2421975000,1.79864E+11,5080915
2020-11-10,36100,-250,-0.69,36050,36100,34950,73817,2626593150,1.83421E+11,5080915
2020-11-09,36350,-300,-0.82,36700,37000,35850,104528,3778397000,1.84691E+11,5080915
2020-11-06,36650,100,0.27,37450,38100,35750,205648,7622551850,1.86216E+11,5080915
2020-11-05,36550,2500,7.34,33950,37300,33950,273139,9835833900,1.85707E+11,5080915
2020-11-04,34050,-350,-1.02,34550,34700,33800,68860,2347944500,1.73005E+11,5080915
2020-11-03,34400,0,0,34500,35000,34200,73077,2526532500,1.74783E+11,5080915
2020-11-02,34400,450,1.33,33950,34600,33500,46371,1583591600,1.74783E+11,5080915
2020-10-30,33950,-750,-2.16,34250,34850,33750,73209,2518894250,1.72497E+11,5080915
2020-10-29,34700,600,1.76,33200,34950,32950,110138,3734716650,1.76308E+11,5080915
2020-10-28,34100,1000,3.02,33300,34400,33250,75117,2541504650,1.73259E+11,5080915
2020-10-27,33100,1400,4.42,31350,33500,31050,132586,4323062150,1.68178E+11,5080915
2020-10-26,31700,-1550,-4.66,33250,33600,31550,160218,5185006500,1.61065E+11,5080915
2020-10-23,33250,-1250,-3.62,34700,34750,33250,163539,5506482450,1.6894E+11,5080915
2020-10-22,34500,-1650,-4.56,35950,36300,34500,138329,4868872500,1.75292E+11,5080915
2020-10-21,36150,-350,-0.96,37400,37400,35800,89893,3265826850,1.83675E+11,5080915
2020-10-20,36500,1100,3.11,34800,36550,34800,156686,5603880800,1.85453E+11,5080915
2020-10-19,35400,-2500,-6.6,37500,37700,35100,237853,8588563750,1.79864E+11,5080915
2020-10-16,37900,-1700,-4.29,40100,40200,37450,247365,9534330400,1.92567E+11,5080915
2020-10-15,39600,200,0.51,39300,39900,37800,380409,14825529300,2.01204E+11,5080915
2020-10-14,39400,2350,6.34,38750,41900,38200,952452,37942531100,2.00188E+11,5080915
2020-10-13,37050,-750,-1.98,38300,40000,37050,652155,25111509700,1.88248E+11,5080915
2020-10-12,37800,1800,5,36400,38050,35500,593841,22049374300,1.92059E+11,5080915
2020-10-08,36000,2600,7.78,33600,36950,33400,1267722,45279562100,1.82913E+11,5080915
2020-10-07,33400,50,0.15,33100,33600,32950,73091,2428923750,1.69703E+11,5080915
2020-10-06,33350,0,0,33300,33800,32800,102212,3395579700,1.69449E+11,5080915
2020-10-05,33350,1650,5.21,32050,34100,32050,310229,10317448500,1.69449E+11,5080915
2020-09-29,31700,650,2.09,31700,32600,31000,116787,3727849150,1.61065E+11,5080915
2020-09-28,31050,1300,4.37,30300,33900,29900,306209,9752639800,1.57762E+11,5080915
2020-09-25,29750,150,0.51,29600,29950,29250,59140,1750412500,1.51157E+11,5080915
2020-09-24,29600,-1950,-6.18,30700,30700,29500,156257,4676764400,1.50395E+11,5080915
2020-09-23,31550,-1100,-3.37,32800,33150,31100,70298,2243347100,1.60303E+11,5080915
2020-09-22,32650,1300,4.15,31400,34400,30900,248785,8124637700,1.65892E+11,5080915
2020-09-21,31350,-1750,-5.29,33000,33500,31150,112264,3581878450,1.59287E+11,5080915
2020-09-18,33100,400,1.22,32850,33500,32650,56015,1852686750,1.68178E+11,5080915
2020-09-17,32700,-1050,-3.11,33550,33600,32650,78309,2579425550,1.66146E+11,5080915
2020-09-16,33750,350,1.05,33400,34150,32750,142825,4748688000,1.71481E+11,5080915
2020-09-15,33400,-650,-1.91,34100,34150,32800,140626,4688072150,1.69703E+11,5080915
2020-09-14,34050,-100,-0.29,34000,34950,33950,111287,3827226150,1.73005E+11,5080915
2020-09-11,34150,-1900,-5.27,36000,36000,33550,420837,14615548710,1.73513E+11,5080915
2020-09-10,36050,550,1.55,36250,39000,35100,752267,27527184200,1.83167E+11,5080915
2020-09-09,35500,-50,-0.14,35000,36150,34350,206352,7277921050,1.80372E+11,5080915
2020-09-08,35550,2050,6.12,33400,36200,32750,577797,20321347800,1.80627E+11,5080915
2020-09-07,33500,200,0.6,34050,35950,33300,485495,16825125400,1.70211E+11,5080915
2020-09-04,33300,1300,4.06,30200,33450,30150,309673,10034024450,1.69194E+11,5080915
2020-09-03,32000,500,1.59,31850,32350,31200,145118,4613928300,1.62589E+11,5080915
2020-09-02,31500,1150,3.79,30600,31550,30300,160271,4966332200,1.60049E+11,5080915
2020-09-01,30350,50,0.17,30750,31200,30300,89993,2755713400,1.54206E+11,5080915
2020-08-31,30300,-250,-0.82,30950,31200,30000,80454,2471404600,1.53537E+11,5067215
2020-08-28,30550,-650,-2.08,31800,31800,30550,96676,2992216850,1.54803E+11,5067215
2020-08-27,31200,1350,4.52,29850,31500,29500,148221,4535085800,1.58097E+11,5067215
2020-08-26,29850,-550,-1.81,30400,30700,29650,92059,2749893800,1.51256E+11,5067215
2020-08-25,30400,-350,-1.14,31000,31700,30300,121334,3739771700,1.54043E+11,5067215
2020-08-24,30750,1300,4.41,30000,31150,29000,114468,3494552250,1.55817E+11,5067215
2020-08-21,29450,900,3.15,29000,30200,28800,78257,2309540300,1.49229E+11,5067215
2020-08-20,28550,-1550,-5.15,30100,30100,28000,112071,3228870750,1.44669E+11,5067215
2020-08-19,30100,750,2.56,29400,30800,29400,62799,1897638850,1.52523E+11,5067215
2020-08-18,29350,-2650,-8.28,31700,31700,29150,132609,4022852900,1.48723E+11,5067215
2020-08-14,32000,400,1.27,31600,33400,31500,138943,4488167850,1.62151E+11,5067215
2020-08-13,31600,-2050,-6.09,33950,34000,31600,269984,8693901500,1.60124E+11,5067215
2020-08-12,33650,-2600,-7.17,36300,36350,33100,315207,10842370150,1.70512E+11,5067215
2020-08-11,36250,3400,10.35,33400,38300,32950,1006712,36003699950,1.83687E+11,5067215
2020-08-10,32850,2500,8.24,30700,32950,30550,439453,14139239600,1.66458E+11,5067215
2020-08-07,30350,950,3.23,29450,31100,29000,258313,7787237100,1.5379E+11,5067215
2020-08-06,29400,550,1.91,29150,30450,29100,213079,6344604650,1.47927E+11,5031515
2020-08-05,28850,850,3.04,28600,30450,28450,423994,12507886000,1.45159E+11,5031515
2020-08-04,28000,-150,-0.53,28250,28750,28000,83712,2358979850,1.40882E+11,5031515
2020-08-03,28150,-800,-2.76,28850,29150,28150,120266,3414290350,1.41637E+11,5031515
2020-07-31,28950,-450,-1.53,29400,30100,28800,151880,4446761100,1.45662E+11,5031515
2020-07-30,29400,0,0,30350,30350,29100,175198,5178707900,1.47927E+11,5031515
2020-07-29,29400,1000,3.52,29000,30700,28500,394736,11645808100,1.47927E+11,5031515
2020-07-28,28400,-300,-1.05,29050,29750,28000,204316,5902623050,1.42895E+11,5031515
