Date,Open,High,Low,Close,Adj Close,Volume
2020-06-23,99200.000000,101000.000000,98000.000000,98700.000000,96734.406250,1095698
2020-06-24,100000.000000,103500.000000,99800.000000,103000.000000,100948.781250,1813817
2020-06-25,100500.000000,101000.000000,99400.000000,99400.000000,97420.468750,1084453
2020-06-26,100500.000000,101000.000000,99500.000000,100000.000000,98008.523438,670161
2020-06-29,97700.000000,98700.000000,97600.000000,97700.000000,95754.320313,943424
2020-06-30,99100.000000,99300.000000,97700.000000,97700.000000,95754.320313,988987
2020-07-01,98500.000000,99500.000000,98000.000000,98200.000000,96244.367188,640540
2020-07-02,98000.000000,99700.000000,98000.000000,99000.000000,97028.437500,730963
2020-07-03,99900.000000,100500.000000,98600.000000,99200.000000,97224.453125,569575
2020-07-06,99700.000000,102500.000000,98800.000000,101500.000000,99478.648438,1189877
2020-07-07,103000.000000,103500.000000,99200.000000,99200.000000,97224.453125,1379122
2020-07-08,99200.000000,101000.000000,99100.000000,99600.000000,97616.484375,859735
2020-07-09,100000.000000,101000.000000,99600.000000,99600.000000,97616.484375,922604
2020-07-10,99400.000000,99500.000000,98000.000000,98300.000000,96342.375000,1099298
2020-07-13,99200.000000,101500.000000,98500.000000,101500.000000,99478.648438,1376002
2020-07-14,101500.000000,102000.000000,99900.000000,101500.000000,99478.648438,1050563
2020-07-15,104500.000000,110000.000000,104000.000000,109000.000000,106829.281250,4494730
2020-07-16,110500.000000,113000.000000,109000.000000,110000.000000,107809.375000,3254530
2020-07-17,109500.000000,119000.000000,109500.000000,117500.000000,115160.007813,4265529
2020-07-20,119500.000000,125000.000000,118000.000000,121500.000000,119080.351563,4461527
2020-07-21,122000.000000,124500.000000,118000.000000,121500.000000,119080.351563,3138553
2020-07-22,122000.000000,124000.000000,118500.000000,118500.000000,116140.101563,2395083
2020-07-23,118500.000000,125500.000000,116000.000000,124500.000000,122020.601563,4505464
2020-07-24,123500.000000,129000.000000,121500.000000,122500.000000,120060.437500,3908721
2020-07-27,122500.000000,126500.000000,122000.000000,123500.000000,121040.523438,2046059
