Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2021-04-15,6720,-170,-2.47,6930,6950,6720,360127,2447125780,1.31287E+11,19536792
2021-04-14,6890,40,0.58,6870,6950,6620,710194,4842039270,1.34608E+11,19536792
2021-04-13,6850,-190,-2.7,7040,7120,6850,896423,6234870360,1.33827E+11,19536792
2021-04-12,7040,160,2.33,6930,7100,6890,935936,6543449260,1.37539E+11,19536792
2021-04-09,6880,-270,-3.78,7230,7250,6780,1641632,11386799080,1.34413E+11,19536792
2021-04-08,7150,-220,-2.99,7360,7370,7100,1508978,10852509420,1.39688E+11,19536792
2021-04-07,7370,250,3.51,7180,7470,7030,7221561,52649965930,1.43986E+11,19536792
2021-04-06,7120,240,3.49,7030,7160,6800,3931282,27692466980,1.39102E+11,19536792
2021-04-05,6880,140,2.08,6760,7100,6700,3765044,26043452680,1.34413E+11,19536792
2021-04-02,6740,-50,-0.74,6770,6870,6590,1452520,9732761360,1.31678E+11,19536792
2021-04-01,6790,60,0.89,6650,6870,6630,1874051,12667411340,1.32655E+11,19536792
2021-03-31,6730,-260,-3.72,7290,7330,6730,5711693,40302782970,1.31483E+11,19536792
2021-03-30,6990,-250,-3.45,6990,7140,6850,4464119,31385421340,1.36562E+11,19536792
2021-03-29,7240,0,0,7650,8360,7000,30812290,2.38447E+11,1.41446E+11,19536792
2021-03-26,7240,1670,29.98,5590,7240,5500,38369531,2.52941E+11,1.41446E+11,19536792
2021-03-25,5570,110,2.01,5430,5620,5330,1162655,6361124270,1.0882E+11,19536792
2021-03-24,5460,210,4,5270,5540,5230,1738126,9447123300,1.06671E+11,19536792
2021-03-23,5250,-70,-1.32,5300,5440,5170,811309,4279400190,1.02568E+11,19536792
2021-03-22,5320,150,2.9,5170,5370,5170,1047285,5555623330,1.03936E+11,19536792
2021-03-19,5170,20,0.39,5080,5200,5070,215069,1108315280,1.01005E+11,19536792
2021-03-18,5150,-20,-0.39,5170,5250,5140,280119,1452240640,1.00614E+11,19536792
2021-03-17,5170,-70,-1.34,5240,5270,5080,505196,2605635860,1.01005E+11,19536792
2021-03-16,5240,-30,-0.57,5250,5290,5130,691086,3593803430,1.02373E+11,19536792
2021-03-15,5270,200,3.94,5070,5320,5020,1230175,6447814930,1.02959E+11,19536792
2021-03-12,5070,-10,-0.2,5100,5150,5020,309367,1567594950,99051535440,19536792
2021-03-11,5080,195,3.99,4935,5150,4900,478726,2415488765,99246903360,19536792
2021-03-10,4885,-115,-2.3,4960,5020,4860,239142,1179727875,95437228920,19536792
2021-03-09,5000,-70,-1.38,5070,5090,4800,342971,1688424975,97683960000,19536792
2021-03-08,5070,60,1.2,5030,5170,5020,367965,1867930650,99051535440,19536792
2021-03-05,5010,55,1.11,4900,5040,4865,228128,1126547715,97879327920,19536792
2021-03-04,4955,-65,-1.29,4990,5000,4900,182453,899855360,96804804360,19536792
2021-03-03,5020,145,2.97,4855,5020,4855,198648,982467695,98074695840,19536792
2021-03-02,4875,5,0.1,4910,5000,4840,226907,1115418130,95241861000,19536792
2021-02-26,4870,-95,-1.91,4795,4870,4730,286309,1375128275,95144177040,19536792
2021-02-25,4965,120,2.48,4870,4980,4815,342695,1676890850,97000172280,19536792
2021-02-24,4845,-235,-4.63,5070,5070,4775,443280,2179613490,94655757240,19536792
2021-02-23,5080,-10,-0.2,4980,5080,4950,317644,1588438515,99246903360,19536792
2021-02-22,5090,-20,-0.39,5130,5230,5000,524802,2683094230,99442271280,19536792
2021-02-19,5110,-30,-0.58,5140,5340,4980,1044320,5341980705,99833007120,19536792
2021-02-18,5140,-100,-1.91,5370,5600,5060,3762163,20173822780,1.00419E+11,19536792
2021-02-17,5240,350,7.16,4900,5800,4815,10345620,55607998925,1.02373E+11,19536792
2021-02-16,4890,5,0.1,4895,4995,4770,544144,2651453185,95534912880,19536792
2021-02-15,4885,185,3.94,4765,4985,4715,660145,3218047695,95437228920,19536792
2021-02-10,4700,45,0.97,4660,4780,4615,376231,1760048295,91822922400,19536792
2021-02-09,4655,-60,-1.27,4725,4800,4650,263486,1233293755,90943766760,19536792
2021-02-08,4715,-80,-1.67,4795,4810,4705,224545,1063322605,92115974280,19536792
2021-02-05,4795,-35,-0.72,4805,4830,4770,83508,400495970,93678917640,19536792
2021-02-04,4830,0,0,4840,4845,4725,168058,801375285,94362705360,19536792
2021-02-03,4830,130,2.77,4725,4835,4700,219617,1048742585,94362705360,19536792
2021-02-02,4700,135,2.96,4625,5000,4550,521595,2479715020,91822922400,19536792
2021-02-01,4565,-25,-0.54,4530,4610,4450,366628,1669690000,89185455480,19536792
2021-01-29,4590,-400,-8.02,5020,5090,4580,722189,3429483690,89673875280,19536792
2021-01-28,4990,-220,-4.22,5090,5210,4985,479715,2434108270,97488592080,19536792
2021-01-27,5210,-90,-1.7,5270,5360,5200,323249,1699778820,1.01787E+11,19536792
2021-01-26,5300,-20,-0.38,5330,5340,5170,358952,1884724080,1.03545E+11,19536792
2021-01-25,5320,90,1.72,5250,5330,5180,444776,2348686270,1.03936E+11,19536792
2021-01-22,5230,-50,-0.95,5270,5300,5140,389089,2018839980,1.02177E+11,19536792
2021-01-21,5280,140,2.72,5140,5320,5100,696493,3650127020,1.03154E+11,19536792
2021-01-20,5140,-10,-0.19,5240,5240,5050,268992,1376318880,1.00419E+11,19536792
2021-01-19,5150,110,2.18,5070,5170,5000,386382,1979226560,1.00614E+11,19536792
2021-01-18,5040,-40,-0.79,5080,5280,4930,266210,1345907215,98465431680,19536792
2021-01-15,5080,-100,-1.93,5230,5250,5070,440755,2273689770,99246903360,19536792
2021-01-14,5180,10,0.19,5130,5240,5120,287577,1483697500,1.01201E+11,19536792
2021-01-13,5170,-70,-1.34,5190,5360,5150,541023,2833124210,1.01005E+11,19536792
2021-01-12,5240,250,5.01,5000,5380,4905,1763217,9213845685,1.02373E+11,19536792
2021-01-11,4990,-40,-0.8,5060,5550,4855,2208457,11387396245,97488592080,19536792
2021-01-08,5030,-150,-2.9,5230,5240,5010,569331,2883958950,98270063760,19536792
2021-01-07,5180,-20,-0.38,5190,5280,5110,396664,2054297020,1.01201E+11,19536792
2021-01-06,5200,-80,-1.52,5300,5300,5200,316799,1657491630,1.01591E+11,19536792
2021-01-05,5280,70,1.34,5190,5330,5120,517060,2709049070,1.03154E+11,19536792
2021-01-04,5210,40,0.77,5230,5240,5150,418149,2169652930,1.01787E+11,19536792
2020-12-30,5170,100,1.97,5100,5220,5060,505176,2596629430,1.01005E+11,19536792
2020-12-29,5070,140,2.84,4960,5090,4960,346185,1736489055,99051535440,19536792
2020-12-28,4930,-110,-2.18,5110,5130,4930,348668,1752242115,96316384560,19536792
2020-12-24,5040,60,1.2,5060,5130,4995,320317,1619443745,98465431680,19536792
2020-12-23,4980,0,0,5020,5370,4850,1220484,6204591430,97293224160,19536792
2020-12-22,4980,-290,-5.5,5200,5270,4915,1002023,5062917915,97293224160,19536792
2020-12-21,5270,-200,-3.66,5470,5470,5210,901545,4769967950,1.02959E+11,19536792
2020-12-18,5470,-80,-1.44,5600,5600,5410,1036901,5701832840,1.06866E+11,19536792
2020-12-17,5550,-120,-2.12,5690,6370,5520,10107686,59804069120,1.08429E+11,19536792
2020-12-16,5670,120,2.16,5550,5700,5440,2041416,11398696090,1.10774E+11,19536792
2020-12-15,5550,-540,-8.87,5910,5970,5480,3970799,22915502870,1.08429E+11,19536792
2020-12-14,6090,550,9.93,5580,6090,5450,10750553,62350665600,1.18979E+11,19536792
2020-12-11,5540,150,2.78,5450,5540,5390,938199,5110553940,1.08234E+11,19536792
2020-12-10,5390,0,0,5480,5800,5360,5577498,31199906160,1.05303E+11,19536792
2020-12-09,5390,120,2.28,5340,5470,5220,1077230,5749569920,1.05303E+11,19536792
2020-12-08,5270,-210,-3.83,5480,5730,5220,7171928,39901430190,1.02959E+11,19536792
2020-12-07,5480,160,3.01,5400,5580,5350,2286923,12492807140,1.07062E+11,19536792
2020-12-04,5320,60,1.14,5260,5410,5100,893943,4692493570,1.03936E+11,19536792
2020-12-03,5260,0,0,5350,5400,5210,569225,3008073420,1.02764E+11,19536792
2020-12-02,5260,-120,-2.23,5450,5530,5240,1125966,6065741360,1.02764E+11,19536792
2020-12-01,5380,-40,-0.74,5360,5540,5300,782250,4233989290,1.05108E+11,19536792
2020-11-30,5420,210,4.03,5380,5700,5320,5813367,32134780110,1.05889E+11,19536792
2020-11-27,5210,0,0,5230,5450,5120,901059,4756317910,91956500000,17650000
2020-11-26,5210,60,1.17,5100,5280,5100,553534,2879385340,91956500000,17650000
2020-11-25,5150,-140,-2.65,5310,5360,5050,971240,4990422670,90897500000,17650000
2020-11-24,5290,-160,-2.94,5530,5530,5290,855679,4582763770,93368500000,17650000
2020-11-23,5450,100,1.87,5390,5840,5300,5419934,30458665200,96192500000,17650000
2020-11-20,5350,190,3.68,5140,5440,4995,1746667,9227395985,94427500000,17650000
2020-11-19,5160,-30,-0.58,5260,5370,5130,1043051,5492915530,91074000000,17650000
2020-11-18,5190,-30,-0.57,5220,5420,5120,1158577,6097257630,91603500000,17650000
2020-11-17,5220,-490,-8.58,5600,5640,5210,2025966,10917558780,92133000000,17650000
2020-11-16,5710,20,0.35,5510,5740,5410,2848692,15855323730,1.00782E+11,17650000
2020-11-13,5690,40,0.71,5620,5900,5390,7012300,39550314320,1.00429E+11,17650000
2020-11-12,5650,830,17.22,4770,5980,4725,28921417,1.61162E+11,99722500000,17650000
2020-11-11,4820,-100,-2.03,4865,4925,4690,2410721,11547891160,85073000000,17650000
2020-11-10,4920,405,8.97,4580,5120,4500,10562231,51153507700,86838000000,17650000
2020-11-09,4515,75,1.69,4465,4670,4460,963674,4389750460,79689750000,17650000
2020-11-06,4440,-60,-1.33,4520,4520,4365,332346,1483204305,78366000000,17650000
2020-11-05,4500,125,2.86,4370,4550,4355,350260,1557697705,79425000000,17650000
2020-11-04,4375,-55,-1.24,4470,4510,4345,353882,1557681525,77218750000,17650000
2020-11-03,4430,-50,-1.12,4460,4540,4430,388059,1733737510,78189500000,17650000
2020-11-02,4480,85,1.93,4350,4490,4345,535416,2373418160,79072000000,17650000
2020-10-30,4395,-265,-5.69,4695,4710,4335,1108031,5015698040,77571750000,17650000
2020-10-29,4660,-240,-4.9,4690,4775,4655,1619575,7612706255,82249000000,17650000
2020-10-28,4900,-60,-1.21,4825,5010,4735,3468009,16822687445,86485000000,17650000
2020-10-27,4960,525,11.84,4530,5000,4475,14990583,72553766205,87544000000,17650000
2020-10-26,4435,40,0.91,4345,4695,4255,2746945,12373610680,78277750000,17650000
2020-10-23,4395,250,6.03,4155,4530,4155,2746578,12042176020,77571750000,17650000
2020-10-22,4145,-65,-1.54,4220,4230,4100,350911,1458231075,73159250000,17650000
2020-10-21,4210,10,0.24,4175,4280,4140,362781,1522175215,74306500000,17650000
2020-10-20,4200,205,5.13,3980,4200,3910,434393,1757249755,74130000000,17650000
2020-10-19,3995,35,0.88,3960,4030,3905,237541,943338215,70511750000,17650000
2020-10-16,3960,-170,-4.12,4090,4145,3890,448930,1796150205,69894000000,17650000
2020-10-15,4130,-140,-3.28,4270,4470,4080,1354479,5836145985,72894500000,17650000
2020-10-14,4270,90,2.15,4180,4320,4145,621837,2635293070,75365500000,17650000
2020-10-13,4180,-50,-1.18,4210,4270,4140,414705,1734200620,73777000000,17650000
2020-10-12,4230,10,0.24,4180,4270,4100,629736,2650869025,74659500000,17650000
2020-10-08,4220,85,2.06,4660,4665,4165,5037948,22348535810,74483000000,17650000
2020-10-07,4135,155,3.89,3975,4135,3910,838220,3575967655,72982750000,17650000
2020-10-06,3980,45,1.14,3900,4285,3900,738974,2973161505,70247000000,17650000
2020-10-05,3935,95,2.47,3860,3935,3790,330278,1276975540,69452750000,17650000
2020-09-29,3840,140,3.78,3750,3885,3700,471690,1800765325,67776000000,17650000
2020-09-28,3700,45,1.23,3675,3755,3650,321686,1189969145,65305000000,17650000
2020-09-25,3655,-100,-2.66,3755,3835,3645,525029,1954268870,64510750000,17650000
2020-09-24,3755,-320,-7.85,3885,4025,3750,736537,2849424190,66275750000,17650000
2020-09-23,4075,-25,-0.61,4130,4265,3920,1351500,5534058215,71923750000,17650000
2020-09-22,4100,-270,-6.18,4330,4630,4020,3631167,16050635715,72365000000,17650000
2020-09-21,4370,-420,-8.77,4715,4720,4310,3680376,16566275695,77130500000,17650000
2020-09-18,4790,530,12.44,4265,5390,4265,33558714,1.67038E+11,84543500000,17650000
2020-09-17,4260,205,5.06,4070,4260,4015,1051052,4360894760,75189000000,17650000
2020-09-16,4055,85,2.14,3970,4220,3960,791214,3233350395,71570750000,17650000
2020-09-15,3970,-10,-0.25,4005,4005,3925,185980,735717425,70070500000,17650000
2020-09-14,3980,-35,-0.87,4050,4090,3925,275807,1105320030,70247000000,17650000
2020-09-11,4015,65,1.65,4100,4120,4000,570175,2314598085,70864750000,17650000
2020-09-10,3950,55,1.41,3895,4035,3890,382597,1512515360,69717500000,17650000
2020-09-09,3895,50,1.3,3790,3965,3760,335122,1302751185,68746750000,17650000
2020-09-08,3845,-150,-3.75,3995,4025,3845,372612,1470190130,67864250000,17650000
2020-09-07,3995,15,0.38,3970,4115,3950,570303,2295795185,70511750000,17650000
2020-09-04,3980,-150,-3.63,4020,4170,3890,1031884,4135330335,70247000000,17650000
2020-09-03,4130,-130,-3.05,4270,4280,4100,662777,2746231940,72894500000,17650000
2020-09-02,4260,105,2.53,4205,4740,4135,6122740,26884537005,75189000000,17650000
2020-09-01,4155,-250,-5.68,4400,4405,4070,2074062,8592778675,73335750000,17650000
2020-08-31,4405,-15,-0.34,4510,4900,4225,8057820,36706234315,77748250000,17650000
2020-08-28,4420,1020,30,3610,4420,3610,12581785,52028369780,78013000000,17650000
2020-08-27,3400,50,1.49,3375,3420,3300,190827,654056250,60010000000,17650000
2020-08-26,3350,10,0.3,3330,3360,3290,61319,204674060,59127500000,17650000
2020-08-25,3340,140,4.38,3190,3365,3190,49666,163523565,58951000000,17650000
2020-08-24,3200,-5,-0.16,3155,3220,3140,44057,140403845,56480000000,17650000
2020-08-21,3205,10,0.31,3195,3250,3115,45593,144004025,56568250000,17650000
2020-08-20,3195,-170,-5.05,3365,3365,3120,68843,221120270,56391750000,17650000
2020-08-19,3365,20,0.6,3360,3385,3290,74898,249201505,59392250000,17650000
2020-08-18,3345,-175,-4.97,3515,3515,3315,145045,491239520,59039250000,17650000
2020-08-14,3520,-50,-1.4,3575,3595,3450,137172,480842845,62128000000,17650000
2020-08-13,3570,65,1.85,3590,3655,3520,224744,806409600,63010500000,17650000
2020-08-12,3505,5,0.14,3525,3530,3450,102598,357655680,61863250000,17650000
2020-08-11,3500,-15,-0.43,3520,3555,3465,76364,267358895,61775000000,17650000
2020-08-10,3515,-5,-0.14,3490,3545,3465,72697,254035605,62039750000,17650000
2020-08-07,3520,-35,-0.98,3570,3600,3470,66614,234506000,62128000000,17650000
2020-08-06,3555,10,0.28,3570,3615,3525,95490,341358340,62745750000,17650000
2020-08-05,3545,-15,-0.42,3530,3575,3520,69424,246038470,62569250000,17650000
2020-08-04,3560,70,2.01,3450,3590,3450,87966,310073285,62834000000,17650000
2020-08-03,3490,-50,-1.41,3540,3585,3405,68508,237318010,61598500000,17650000
2020-07-31,3540,0,0,3510,3595,3505,69161,245672395,62481000000,17650000
2020-07-30,3540,-20,-0.56,3560,3575,3485,65195,230094075,62481000000,17650000
2020-07-29,3560,150,4.4,3395,3565,3390,110456,386416210,62834000000,17650000
2020-07-28,3410,-5,-0.15,3475,3475,3300,65378,222958155,60186500000,17650000
2020-07-27,3415,-65,-1.87,3500,3510,3405,106350,366203830,60274750000,17650000
2020-07-24,3480,-60,-1.69,3480,3530,3445,74700,259959175,61422000000,17650000
2020-07-23,3540,-40,-1.12,3580,3620,3515,72365,256359325,62481000000,17650000
2020-07-22,3580,-40,-1.1,3620,3635,3525,88241,315507120,63187000000,17650000
2020-07-21,3620,-20,-0.55,3635,3695,3580,138271,499198310,63893000000,17650000
2020-07-20,3640,0,0,3680,3680,3575,76111,275124695,64246000000,17650000
2020-07-17,3640,35,0.97,3605,3650,3550,66460,240271200,64246000000,17650000
2020-07-16,3605,-70,-1.9,3715,3720,3605,101757,371553575,63628250000,17650000
2020-07-15,3675,115,3.23,3650,3730,3600,208010,763862665,64863750000,17650000
2020-07-14,3560,-20,-0.56,3580,3595,3510,149276,530093650,62834000000,17650000
2020-07-13,3580,80,2.29,3495,3920,3495,998092,3706095795,63187000000,17650000
2020-07-10,3500,-20,-0.57,3585,3595,3450,126870,446320515,61775000000,17650000
2020-07-09,3520,85,2.47,3435,3575,3400,131471,457238530,62128000000,17650000
2020-07-08,3435,-45,-1.29,3445,3620,3385,235871,822895380,60627750000,17650000
2020-07-07,3480,65,1.9,3415,3495,3415,133037,461497795,61422000000,17650000
2020-07-06,3415,65,1.94,3365,3415,3310,66410,224489315,60274750000,17650000
2020-07-03,3350,65,1.98,3335,3355,3275,49422,164103085,59127500000,17650000
2020-07-02,3285,30,0.92,3250,3305,3225,61321,200378715,57980250000,17650000
2020-07-01,3255,55,1.72,3240,3335,3205,153967,502541570,57450750000,17650000
2020-06-30,3200,-75,-2.29,3290,3345,3190,156713,504541655,56480000000,17650000
2020-06-29,3275,-80,-2.38,3350,3350,3205,119493,391332425,57803750000,17650000
2020-06-26,3355,25,0.75,3350,3660,3305,457145,1564932670,59215750000,17650000
2020-06-25,3330,-165,-4.72,3450,3475,3250,255501,850594565,58774500000,17650000
2020-06-24,3495,25,0.72,3445,3515,3435,119856,416393910,61686750000,17650000
2020-06-23,3470,-15,-0.43,3515,3525,3455,51637,180276145,61245500000,17650000
2020-06-22,3485,-40,-1.13,3555,3555,3460,99917,349323915,61510250000,17650000
2020-06-19,3525,15,0.43,3560,3565,3485,76894,270215345,62216250000,17650000
2020-06-18,3510,-25,-0.71,3535,3570,3500,72624,255363440,61951500000,17650000
2020-06-17,3535,-85,-2.35,3600,3605,3450,138179,486861555,62392750000,17650000
2020-06-16,3620,120,3.43,3530,3620,3530,260050,932794170,63893000000,17650000
2020-06-15,3500,-460,-11.62,3960,3960,3485,250203,936939805,61775000000,17650000
2020-06-12,3960,-280,-6.6,4030,4030,3840,290514,1146815135,69894000000,17650000
2020-06-11,4240,0,0,4270,4460,4180,299475,1275538990,74836000000,17650000
2020-06-10,4240,-120,-2.75,4400,4400,4225,1188090,4747410305,74836000000,17650000
2020-06-09,4360,-35,-0.8,4440,4470,4310,117099,516144260,76954000000,17650000
2020-06-08,4395,-5,-0.11,4485,4485,4375,77476,342439965,77571750000,17650000
2020-06-05,4400,10,0.23,4395,4470,4390,81187,359001725,77660000000,17650000
2020-06-04,4390,-65,-1.46,4455,4535,4385,106949,474242725,77483500000,17650000
2020-06-03,4455,-50,-1.11,4520,4585,4400,118996,534816735,78630750000,17650000
2020-06-02,4505,10,0.22,4500,4525,4455,126114,566118200,79513250000,17650000
2020-06-01,4495,45,1.01,4450,4545,4410,119441,536400830,79336750000,17650000
2020-05-29,4450,-115,-2.52,4570,4570,4405,143085,644019725,78542500000,17650000
2020-05-28,4565,-150,-3.18,4750,4890,4470,502746,2335674500,80572250000,17650000
2020-05-27,4715,305,6.92,4420,4770,4420,685811,3142632045,83219750000,17650000
2020-05-26,4410,35,0.8,4375,4510,4310,256720,1130268260,77836500000,17650000
2020-05-25,4375,-30,-0.68,4405,4420,4320,92599,404663650,77218750000,17650000
2020-05-22,4405,-75,-1.67,4480,4500,4280,256306,1125759070,77748250000,17650000
2020-05-21,4480,255,6.04,4270,4880,4260,1835703,8504030015,79072000000,17650000
2020-05-20,4225,0,0,4265,4265,4180,62694,264303895,74571250000,17650000
2020-05-19,4225,65,1.56,4175,4290,4175,62385,262624025,74571250000,17650000
2020-05-18,4160,-130,-3.03,4325,4325,4110,90287,379448575,73424000000,17650000
2020-05-15,4290,50,1.18,4355,4375,4280,125596,542757430,75718500000,17650000
2020-05-14,4240,30,0.71,4175,4310,4105,78940,333228085,74836000000,17650000
2020-05-13,4210,-45,-1.06,4210,4250,4075,90768,377229030,74306500000,17650000
2020-05-12,4255,-145,-3.3,4355,4400,4125,77388,329686620,75100750000,17650000
2020-05-11,4400,-40,-0.9,4445,4480,4340,101101,442798930,77660000000,17650000
2020-05-08,4440,25,0.57,4485,4485,4410,116428,515349045,78366000000,17650000
2020-05-07,4415,5,0.11,4415,4440,4350,79120,347357580,77924750000,17650000
2020-05-06,4410,0,0,4420,4480,4380,70967,312918545,77836500000,17650000
2020-05-04,4410,-80,-1.78,4480,4480,4350,83946,370599135,77836500000,17650000
2020-04-29,4490,20,0.45,4470,4565,4300,197496,888279590,79248500000,17650000
2020-04-28,4470,-45,-1,4515,4540,4430,156811,704385875,78895500000,17650000
2020-04-27,4515,35,0.78,4505,4690,4470,324683,1477640190,79689750000,17650000
2020-04-24,4480,160,3.7,4360,4540,4205,483543,2131631925,79072000000,17650000
2020-04-23,4320,15,0.35,4390,4390,4285,109737,474311695,76248000000,17650000
2020-04-22,4305,5,0.12,4280,4335,4150,139915,597192975,75983250000,17650000
2020-04-21,4300,-120,-2.71,4405,4420,3950,296424,1253446790,75895000000,17650000
2020-04-20,4420,170,4,4385,4500,4265,318581,1391907915,78013000000,17650000
2020-04-17,4250,75,1.8,4200,4300,4155,163109,687841755,75012500000,17650000
2020-04-16,4175,20,0.48,4235,4235,4090,140506,584515125,73688750000,17650000
2020-04-14,4155,130,3.23,4000,4180,4000,123875,503953525,73335750000,17650000
