Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2021-06-04,3745,5,0.13,3705,3815,3635,201131,746105850,86263367365,23034277
2021-06-03,3740,-10,-0.27,3750,3870,3600,545984,2042711260,86148195980,23034277
2021-06-02,3750,175,4.9,3575,3915,3535,1949963,7421667565,86378538750,23034277
2021-06-01,3575,20,0.56,3670,3670,3480,564506,2006422395,82347540275,23034277
2021-05-31,3555,175,5.18,3385,3605,3370,685584,2416773715,81886854735,23034277
2021-05-28,3380,-10,-0.29,3395,3445,3320,270162,908261390,77855856260,23034277
2021-05-27,3390,160,4.95,3280,3465,3260,740131,2503156355,78086199030,23034277
2021-05-26,3230,55,1.73,3235,3245,3175,69674,223762565,74400714710,23034277
2021-05-25,3175,15,0.47,3160,3235,3155,78342,250577415,73133829475,23034277
2021-05-24,3160,-110,-3.36,3250,3265,3155,159112,508921765,72788315320,23034277
2021-05-21,3270,-15,-0.46,3285,3350,3265,203556,673657990,75322085790,23034277
2021-05-20,3285,15,0.46,3235,3290,3230,118739,387752320,75667599945,23034277
2021-05-18,3270,-30,-0.91,3300,3320,3260,126703,415654710,75322085790,23034277
2021-05-17,3300,75,2.33,3200,3360,3200,236133,778776095,76013114100,23034277
2021-05-14,3225,5,0.16,3225,3280,3185,74687,239875525,74285543325,23034277
2021-05-13,3220,-35,-1.08,3175,3300,3120,160823,522986830,74170371940,23034277
2021-05-12,3255,-60,-1.81,3295,3315,3180,155218,502672100,74976571635,23034277
2021-05-11,3315,-10,-0.3,3320,3320,3250,125344,411247225,76358628255,23034277
2021-05-10,3325,100,3.1,3220,3325,3080,224683,735856095,76588971025,23034277
2021-05-07,3225,-75,-2.27,3290,3310,3215,127012,412994240,74285543325,23034277
2021-05-06,3300,45,1.38,3255,3330,3200,158700,521757805,76013114100,23034277
2021-05-04,3255,-45,-1.36,3275,3320,3165,207568,666863510,74976571635,23034277
2021-05-03,3300,-40,-1.2,3345,3385,3270,241232,801505640,76013114100,23034277
2021-04-30,3340,125,3.89,3220,3390,3160,865446,2868279765,76934485180,23034277
2021-04-29,3215,35,1.1,3180,3250,3120,214227,686670440,74055200555,23034277
2021-04-28,3180,-80,-2.45,3250,3255,3170,130735,419435900,73249000860,23034277
2021-04-27,3260,45,1.4,3260,3270,3170,201710,649300880,75091743020,23034277
2021-04-26,3215,110,3.54,3125,3255,3125,266742,858456525,74055200555,23034277
2021-04-23,3105,-50,-1.58,3150,3160,3100,112559,351356185,71521430085,23034277
2021-04-22,3155,0,0,3155,3255,3120,171420,545513720,72673143935,23034277
2021-04-21,3155,-65,-2.02,3215,3220,3140,124202,393393230,72673143935,23034277
2021-04-20,3220,10,0.31,3195,3250,3145,162205,519863075,74170371940,23034277
2021-04-19,3210,20,0.63,3170,3240,3110,265096,844350590,73940029170,23034277
